# started_at=2025-12-14T19:04:54+03:00
# cmd: vmstat 1
# app_pid=7559

procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 86      0 24494308 205836 2962860   16   12 1374060   140 50390 130585  1 27  1 70  0
 2 87      0 24494308 205836 2962860    0    4 1276988   292 53114 155854  0 27  1 71  0
 2 118      0 24494308 205836 2962860    0    0 2176644   224 38461 86941  1 22  4 73  0
 5 118      0 24494308 205836 2962860    4    4 1424684   184 104172 266030  0 21  1 78  0
 3 104      0 24494308 205836 2962860    4    4 1275048   228 52626 134298  0 26  1 72  0
 3 150      0 24494308 205836 2962860    0    0 1209864   108 47773 132868  2 27  1 70  0
 3 101      0 24494308 205836 2962860    0    0 1378616   144 45973 130209  0 28  1 70  0
 4 121      0 24494308 205836 2962860    4    4 1203944    80 49967 133899  1 28  1 70  0
 2 105      0 24494308 205836 2962860    4    8 1322292    88 46478 132670  1 27  1 71  0
 3 119      0 24494308 205836 2962860    4    4 1288068   252 49172 128146  1 27  2 71  0
 5 85      0 24494308 205836 2962860    0    0 1220308   188 45818 128644  1 26  1 71  0
 5 85      0 24494308 205836 2962860    0    0 1221384   372 47129 125852  2 27  1 70  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5 94      0 24494308 205836 2962860   40    8 1227040    88 48026 151877  1 29  1 70  0
 3 515      0 24494308 205836 2962860    8    8 1368660   156 48238 146500  1 28  1 70  0
 5 125      0 24494308 205836 2962860    8    8 1366036    88 53451 159113  1 29  1 70  0
 4 490      0 24494308 205836 2962860   32    4 1717404   356 52256 155343  1 27  0 71  0
 4 112      0 24494308 205836 2962860    4    4 1439292   112 70340 209817  1 28  1 70  0
 2 127      0 24494308 205836 2962860    0    0 1292264    72 52530 143983  1 28  1 71  0
 2 103      0 24494308 205836 2962860    8    8 1264932   116 48618 139949  1 28  1 70  0
 3 108      0 24494308 205836 2962860    8    8 1214408   388 48492 131982  0 27  0 72  0
10 105      0 24494308 205836 2962860    0    0 1299428   196 56339 130638  1 46  0 52  0
35 99      0 24494308 205836 2962860   20    8 2201620   544 60593 67148  1 92  0  8  0
 3 126      0 24494308 205836 2962860   16   12 1285952   216 82209 181122  0 52  0 47  0
 4 124      0 24494308 205836 2962860    0    0 1605956   204 50545 162406  1 28  0 71  0
 3 141      0 24494308 205836 2962860   24    8 1763048   372 48073 115673  1 22  1 76  0
 2 110      0 24494308 205836 2962860   88   64 2057764   296 93029 238950  1 21  1 78  0
 2 107      0 24494308 205836 2962860   68   36 2139280   412 80264 239107  1 27  1 71  0
 5 102      0 24494308 205836 2962860   24   12 1386984   104 91080 252783  1 27  1 72  0
 5 63      0 24494308 205836 2962860   88  148 1099424   392 52469 124361  1 24  2 73  0
 3 47      0 24494308 205836 2962860  252  192 770648  1476 41556 90329  3 16  9 72  0
 3 46      0 24494308 205836 2962860 1060  860 776636  3900 44213 95034  5 17 11 67  0
 4 42      0 24494308 205836 2962860 1272 1112 777696  3588 38233 80829  4 17 12 66  0
 2 44      0 24494308 205836 2962860  584  452 797920  1568 46285 96673 11 18  8 63  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4 37      0 24494308 205836 2962860 1300 1208 733344  1476 33945 73208  3 15  9 72  0
 1 38      0 24494308 205836 2962860  672  636 746880  2780 34464 71881  3 15 14 69  0
 2 52      0 24494308 205836 2962860  776  664 725932  1276 32710 73033  3 17 10 70  0
 5 41      0 24494308 205836 2962860  420  312 718536  1140 32694 71140  3 17 11 69  0
 4 38      0 24494308 205836 2962860  952  912 712480  1448 31882 67707  3 15 12 70  0
 4 45      0 24494308 205836 2962860 1056 1008 681816  9348 34408 77130  3 15 12 70  0
 2 34      0 24494308 205836 2962860  396  340 689436  3924 33698 79003  5 17 10 69  0
 7 27      0 24494308 205836 2962860 2004 2140 640404  3444 43459 102720  5 20 15 61  0
 5 11      0 24494308 205836 2962860 3340 2864 640016  3928 44944 98462 13 27 11 49  0
 5 19      0 24494308 205836 2962860 3696 3208 637336  5036 39437 86295 13 21 18 47  0
 3 15      0 24494308 205836 2962860 1748 1972 664220  2764 37819 86195 13 18 19 50  0
 7 13      0 24494308 205836 2962860  964  860 665088  1448 41524 101310 14 23 18 46  0
 3 23      0 24494308 205836 2962860 1420 1416 665572  2836 37463 85264 12 17 19 52  0
 6 17      0 24494308 205836 2962860 1392 1592 704256  2836 38370 86954 15 23 17 45  0
 3 19      0 24494308 205836 2962860 2068 1956 683936  2364 36316 84756 14 20 17 50  0
 4 16      0 24494308 205836 2962860 2404 2188 665996  2684 37377 95779 15 21 16 47  0
11  9      0 24494308 205836 2962860 11100 13712 546644 57312 49081 93992 16 20 23 41  0
 3 10      0 24494308 205836 2962860 10888 11168 636224 15812 43021 82268 18 21 26 35  0
 4  2      0 24494308 205836 2962860 32460 23872 470540 28768 48179 90765 21 24 29 26  0
 5  3      0 24494308 205836 2962860 60156 66340 291556 71300 52301 113947 18 14 51 17  0
 2  3      0 24494308 205836 2962860 51192 62036 304680 66708 47263 91941 15 14 54 17  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  3      0 24494308 205836 2962860 45232 44788 271000 52144 45952 81058 12 12 58 18  0
 2  8      0 24494308 205836 2962860 47240 48064 211508 50316 56235 83993 10 13 55 21  0
 8  1      0 24494308 205836 2962860 28164 29924 343424 38216 53658 89551 12 22 41 26  0
 5  2      0 24494308 205836 2962860 37972 37844 253912 43040 44188 84597  8 13 59 20  0
 4  3      0 24494308 205836 2962860 6020 5828 326908 11572 40382 57966 10 15 55 20  0
 4  7      0 24494308 205836 2962860 2448 1688 529840  5784 47601 63324  8 19 43 29  0
 4 16      0 24494308 205836 2962860  348  340 734077 19124 38601 66557  6 16 28 51  0
 4 10      0 24494308 205836 2962860  492  360 803181  2600 36218 66036  2 17 26 56  0
 2 21      0 24494308 205836 2962860 1424 1836 885592  2908 40804 73276  4 18 25 53  0
 5 27      0 24494308 205836 2962860  580 1256 1100564  1576 45905 80187  3 21 20 57  0
 7 14      0 24494308 205836 2962860  240  200 1029216   912 42752 79913  2 20 26 52  0
 2 22      0 24494308 205836 2962860   88   96 984324   772 48033 92570  3 20 19 58  0
 4 24      0 24494308 205836 2962860  148  104 991268   668 45442 83259  3 18 19 60  0
 2 27      0 24494308 205836 2962860 1772 1420 1007696  1608 42288 80222  1 19 22 58  0
 7 21      0 24494308 205836 2962860  736  880 1013952  1540 45286 83390  2 20 18 60  0
 3 23      0 24494308 205836 2962860   76   56 1085500   512 40545 81955  2 21 18 60  0
 1 90      0 24494308 205836 2962860  104   68 713156   136 28596 53473  2 14 12 73  0
 3 60      0 24494308 205836 2962860   72   76 453200   136 22937 35852  0  9  5 86  0
 5 51      0 24494308 205836 2962860  172  128 1307716   560 48281 94816  1 20  9 69  0
 4 62      0 24494308 205836 2962860  100   76 1510068   212 54091 105615  1 24  8 66  0
 3 59      0 24494308 205836 2962860   92   64 1785344   196 65930 126715  0 24  4 71  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 73      0 24494308 205836 2962860   36   36 1355944   128 75134 149700  1 24  7 68  0
 2 75      0 24494308 205836 2962860  128  104 1367788   308 53427 115303  1 26  5 68  0
 3 85      0 24494308 205836 2962860   40   36 1496256   124 53516 113529  1 26  4 70  0
 7 72      0 24494308 205836 2962860   60  292 1303640   364 57693 127421  1 25  3 71  0
 3 74      0 24494308 205836 2962860   52   60 1428196   252 48567 105641  1 26  4 69  0
 4 76      0 24494308 205836 2962860   20   24 1393964   108 52433 116295  0 25  4 71  0
 5 75      0 24494308 205836 2962860   20   24 1565392   368 44045 95641  3 25  2 70  0
 3 98      0 24494308 205836 2962860   20   20 1368284   120 62801 128175  2 25  2 70  0
 4 69      0 24494308 205836 2962860   20   24 1325468   140 56953 117899  3 27  1 69  0
 4 108      0 24494308 205836 2962860   16   16 1345432    92 52419 105262  0 25  3 71  0
 2 72      0 24494308 205836 2962860  268  208 1254628   448 53579 114314  1 25  2 72  0
 3 69      0 24494308 205836 2962860  388  308 1426720   472 48899 110602  1 27  4 68  0
 2 216      0 24494308 205836 2962860   64   60 1420600   188 28740 53371  0 15  2 83  0
 3 82      0 24494308 205836 2962860  396  308 1389948   500 88160 195590  1 22  1 76  0
15 153      0 24494308 205836 2962860  240  208 1223132   592 45611 100776  1 23  6 69  0
 1 78      0 24494308 205836 2962860  152  164 657960   484 26185 55195  1 11 13 75  0
 3 50      0 24494308 205836 2962860   84   60 484792   768 22428 42231  1 10 10 79  0
 3 50      0 24494308 205836 2962860  256  220 921744  1592 36926 86674  2 18 12 69  0
 3 50      0 24494308 205836 2962860  320  232 892348  1440 34666 76474  2 17 14 68  0
 3 43      0 24494308 205836 2962860  132  128 804952  1760 31665 67472  1 15 13 71  0
 3 40      0 24494308 205836 2962860   64   52 874124  1576 34735 74052  1 16 13 71  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 42      0 24494308 205836 2962860  192  164 867664  1656 34490 77240  2 16 12 70  0
 1 52      0 24494308 205836 2962860  168  176 888488  1492 36343 77518  2 17 14 68  0
 3 51      0 24494308 205836 2962860  168  164 889308  1472 36202 79953  1 17 11 72  0
 6 41      0 24494308 205836 2962860  188  120 896548  1640 37194 78988  2 16 12 70  0
 3 45      0 24494308 205836 2962860  224  204 959020  1728 37982 79216  1 17 12 70  0
 3 43      0 24494308 205836 2962860  128   92 930996  1560 39881 87987  1 18  9 72  0
 4 38      0 24494308 205836 2962860   16   36 911628  1336 38090 85617  2 19  9 70  0
 5 62      0 24494308 205836 2962860   28   44 897592  1264 35813 87512  2 18  7 73  0
 4 42      0 24494308 205836 2962860  704  728 1117712  1268 42061 99940  1 20 12 68  0
 4 58      0 24494308 205836 2962860 1012  968 1108476  1108 42636 94005  2 20 10 68  0
 4 54      0 24494308 205836 2962860  504  552 1054056  1044 37941 87696  1 19 13 68  0
 3 51      0 24494308 205836 2962860  248  252 1107920   448 39727 89946  2 19 10 69  0
 4 63      0 24494308 205836 2962860   72   68 1146360   676 40085 93038  2 21  9 68  0
 3 84      0 24494308 205836 2962860   24   28 1047344   460 39489 90406  1 20 12 67  0
 2 49      0 24494308 205836 2962860   68   60 1115760   284 40269 86654  1 18 14 67  0
 5 45      0 24494308 205836 2962860  112  104 1116324   304 39845 94064  2 20 12 67  0
 7 83      0 24494308 205836 2962860  360  716 1142160  1108 47332 98482  2 20 11 68  0
 5 43      0 24494308 205836 2962860  108  100 1010672   640 46078 95804  2 19 11 68  0
 1 60      0 24494308 205836 2962860   76   80 557272   340 31308 56153  1 11 11 76  0
 4 259      0 24494308 205836 2962860   72   76 317312   152 21724 36233  1  8 11 80  0
 2 50      0 24494308 205836 2962860  260  232 887896   964 35713 77174  1 17 11 71  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8 43      0 24494308 205836 2962860  792  900 940288  1588 39396 90464  2 18 11 69  0
 3 45      0 24494308 205836 2962860  172  136 853368  1104 35402 78043  1 15 13 70  0
 4 43      0 24494308 205836 2962860  424  396 848384  1460 34683 80725  2 17 11 70  0
 3 55      0 24494308 205836 2962860   36   36 863264  1064 35019 81775  2 16 15 67  0
 6 45      0 24494308 205836 2962860  116   68 914208   628 35858 81869  2 17 16 66  0
 3 135      0 24494308 205836 2962860  168  164 883264   780 34702 75224  2 17 14 68  0
 5 49      0 24494308 205836 2962860   96  172 906244   684 35447 83569  2 17 13 68  0
 1 43      0 24494308 205836 2962860   60   36 884360   508 37224 82527  1 17 11 70  0
 2 47      0 24494308 205836 2962860  172  180 867104   552 37066 80272  2 16 13 69  0
 2 43      0 24494308 205836 2962860   24   20 855096   652 36365 81155  2 16 10 72  0
 2 297      0 24494308 205836 2962860  420  628 903268  1480 38794 88684  2 17 12 69  0
 1 51      0 24494308 205836 2962860  116  104 857480   624 34841 74790  2 16 10 72  0
 1 42      0 24494308 205836 2962860   28   28 863972   368 37274 82888  2 17 12 69  0
 2 45      0 24494308 205836 2962860   28   40 847964   824 37317 79264  2 16 12 70  0
 7 292      0 24494308 205836 2962860   12   24 837208   748 35487 77424  2 16 12 70  0
 3 305      0 24494308 205836 2962860  424  712 890672  1004 39120 88030  2 17 10 70  0
 4 51      0 24494308 205836 2962860  176  136 866208   764 37113 76095  2 16 13 68  0
 2 45      0 24494308 205836 2962860  152  164 893808   780 38220 82865  1 17 12 70  0
 4 39      0 24494308 205836 2962860   84  104 959780   520 41176 89131  2 17 12 69  0
 3 39      0 24494308 205836 2962860  128   88 950032   720 38284 82909  2 18 15 65  0
 4 43      0 24494308 205836 2962860   48   52 980100   540 38473 89059  2 19 10 69  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 48      0 24494308 205836 2962860   20   20 1085720   204 40259 106732  1 21  9 69  0
 5 76      0 24494308 205836 2962860   24   28 1179028   224 42905 110636  2 23  7 68  0
 4 87      0 24494308 205836 2962860    0    0 1268548    96 47236 116560  0 25  3 71  0
 4 92      0 24494308 205836 2962860    8    8 1299768    68 46522 117007  2 26  2 70  0
 3 89      0 24494308 205836 2962860   72   68 1282912   188 49169 122458  0 25  3 72  0
 3 107      0 24494308 205836 2962860  188  172 1251960   248 44842 105246  1 26  2 71  0
 2 95      0 24494308 205836 2962860  124  116 1268112   380 45929 105265  1 24  2 73  0
 3 85      0 24494308 205836 2962860  220  208 1261428   484 49143 127146  1 25  2 71  0
 4 89      0 24494308 205836 2962860  208  252 1381032   348 53483 145214  1 26  2 71  0
 3 79      0 24494308 205836 2962860  636  660 1213800   932 48831 116345  0 25  7 68  0
 5 104      0 24494308 205836 2962860  228  244 1233800   340 48317 126671  3 27  1 69  0
 4 131      0 24494308 205836 2962860   28   24 1872744   116 40403 90868  3 22  1 74  0
 2 128      0 24494308 205836 2962860   20   44 1180868   404 88742 207992  2 19  0 78  0
 4 121      0 24494308 205836 2962860  332  572 1208000   660 49860 134129  6 28  1 65  0
 2 120      0 24494308 205836 2962860   28   32 1405336   264 45424 136654  4 27  1 69  0
 3 95      0 24494308 205836 2962860    4    4 1533336   304 60433 177147  1 26  1 73  0
 3 94      0 24494308 205836 2962860   12   16 1280232   124 59317 171701  1 27  1 71  0
 3 99      0 24494308 205836 2962860  148  292 1231336   376 52968 147158  2 27  1 70  0
 5 130      0 24494308 205836 2962860   28   28 1360132   144 31606 81659  0 18  0 82  0
 3 111      0 24494308 205836 2962860  144  140 1226124   384 76597 191726  1 19  1 80  0
 3 95      0 24494308 205836 2962860  152  552 1284620   632 51701 132856  1 27  2 71  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8 413      0 24494308 205836 2962860  336  300 1555828   412 69967 186433  1 27  1 71  0
 3 182      0 24494308 205836 2962860  296  284 1710316   580 53477 150042  1 28  2 69  0
 3 95      0 24494308 205836 2962860   84   92 1317024   208 74596 179927  4 27  1 68  0
 5 109      0 24494308 205836 2962860   68   68 1311392   164 52029 135492  8 29  1 62  0
 4 120      0 24494308 205836 2962860   84   84 1262944   152 52697 127472  3 26  1 69  0
 4 96      0 24494308 205836 2962860  536  848 1203204  1088 50210 144635  2 29  2 67  0
 2 94      0 24494308 205836 2962860   28   20 1329804   108 52431 154654  2 27  1 70  0
 6 102      0 24494308 205836 2962860   64   76 1349464   324 60807 158437  2 25  1 72  0
 3 423      0 24494308 205836 2962860  344  368 1229108   652 54797 132462  1 27  2 69  0
 3 404      0 24494308 205836 2962860  376  368 1191968   460 46678 133276  2 27  1 71  0
 3 107      0 24494308 205836 2962860  708  752 1203092   860 44529 123217  0 26  3 71  0
 4 457      0 24494308 205836 2962860  252  304 1854128   620 36267 89175  0 22  1 77  0
 3 115      0 24494308 205836 2962860  664  596 1200560   768 83455 213153  1 19  1 80  0
 3 126      0 24494308 205836 2962860  240  312 1153696   468 44582 111215  1 25  1 73  0
 2 112      0 24494308 205836 2962860  204  180 1162748   684 44457 114915  5 26  1 68  0
 3 118      0 24494308 205836 2962860  140  148 1166296   212 45608 124758  0 26  1 73  0
 3 134      0 24494308 205836 2962860   44   48 2010164   236 46675 126311  1 28  1 71  0
 4 112      0 24494308 205836 2962860    0    0 1254404   168 75642 209018  1 26  1 72  0
 3 451      0 24494308 205836 2962860  124   92 1251704   176 51473 148452  1 27  1 71  0
 4 445      0 24494308 205836 2962860   16   16 1304944   288 47694 128443  0 26  1 72  0
 3 108      0 24494308 205836 2962860   32   88 1534216   248 47017 136300  1 26  1 72  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10 115      0 24494308 205836 2962860   64   36 1224520   292 57071 168290  1 26  1 73  0
 3 453      0 24494308 205836 2962860   20   48 1291500   208 49398 135911  2 26  0 71  0
 5 200      0 24494308 205836 2962860   52   44 1299576   448 47999 126690  0 26  1 73  0
 2 481      0 24494308 205836 2962860   40   16 1505596   408 55636 158439  1 26  1 73  0
 6 462      0 24494308 205836 2962860   20   20 1235064   180 55878 156262  4 27  0 68  0
 2 116      0 24494308 205836 2962860    0    0 1595536   300 46618 126039  1 26  0 73  0
 3 109      0 24494308 205836 2962860   16    4 1345872    80 59064 174599  1 27  1 71  0
 3 79      0 24494308 205836 2962860  920 1136 1037868  1612 49242 133887  7 23  2 69  0
 5 62      0 24494308 205836 2962860 1348 1232 964132  1616 42360 105349  3 20  7 71  0
 2 51      0 24494308 205836 2962860 1168 1084 1003936  1360 45898 100806  2 20  9 70  0
 4 64      0 24494308 205836 2962860 4220 3556 935940  4356 47519 114433  1 20 11 68  0
 2 43      0 24494308 205836 2962860 3836 3568 944184  4256 48905 114083  1 19 10 70  0
 3 45      0 24494308 205836 2962860  632  704 1004084  1404 50337 108461  2 20  9 68  0
 2 45      0 24494308 205836 2962860  140   92 1050184   536 55515 115165  2 22  7 69  0
 4 49      0 24494308 205836 2962860  104   68 1073624   332 49621 123065  2 21  8 70  0
 4 48      0 24494308 205836 2962860  128  100 1112024   432 49252 124851  1 22 10 67  0
 5 50      0 24494308 205836 2962860  212  200 1092316   676 50499 128235  2 22  7 70  0
 3 37      0 24494308 205836 2962860  224  196 1112656   520 49862 116494  2 20 13 65  0
 5 42      0 24494308 205836 2962860  120  108 1135532   508 49459 128695  2 23 10 66  0
 4 36      0 24494308 205836 2962860   56   28 1197644   160 54239 127677  1 23 10 66  0
 3 49      0 24494308 205836 2962860   28   20 1142656   512 52094 135016  2 23  9 66  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 69      0 24494308 205836 2962860   32   32 1144892   536 48205 122324  2 22  9 67  0
 5 52      0 24494308 205836 2962860   48   28 1167908   288 43925 120292  1 23  7 69  0
 5 73      0 24494308 205836 2962860   16   20 1195008   364 46705 137806  1 25  6 68  0
 4 76      0 24494308 205836 2962860    0    0 1292848    80 45271 133618  0 27  3 70  0
 4 72      0 24494308 205836 2962860    0    0 1300780    44 46275 119783  1 25  2 71  0
 5 79      0 24494308 205836 2962860    0    0 1262316   244 49565 135191  1 27  3 70  0
 2 100      0 24494308 205836 2962860    0    0 1314020    88 54737 139547  1 27  2 70  0
 1 90      0 24494308 205836 2962860   24   24 2992208   572 52720 144651  1 28  1 69  0
 3 91      0 24494308 205836 2962860    4   28 1780332    92 122642 330510  0 19  1 79  0
 3 100      0 24494308 205836 2962860   28   28 2005780   324 62981 171198  1 25  3 71  0
 5 97      0 24494308 205836 2962860    0    0 1002588   104 80575 202253  2 19  1 79  0
 3 96      0 24494308 205836 2962860   80   72 1224684   252 50906 141577  1 26  1 72  0
 4 96      0 24494308 205836 2962860   20    8 1195352   320 50653 133470  2 27  1 70  0
 4 109      0 24494308 205836 2962860    0    0 1262072    52 54407 174825  1 29  1 70  0
 2 91      0 24494308 205836 2962860   44   28 1253376   148 49828 135897  0 26  2 71  0
 6 126      0 24494308 205836 2962860    4    0 1376544   132 54702 153276  1 27  2 70  0
 3 94      0 24494308 205836 2962860   20   20 1434180   376 58337 173426  2 26  1 71  0
 3 107      0 24494308 205836 2962860   24   44 1393924   208 53088 154753  1 26  2 71  0
 2 85      0 24494308 205836 2962860   12    8 1907016   440 63148 173300  1 27  1 70  0
 7 553      0 24494308 205836 2962860    4    4 1503736   156 71746 190126  1 27  1 72  0
 5 100      0 24494308 205836 2962860   24   40 1389000   244 64996 160753  1 25  1 73  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 585      0 24494308 205836 2962860   24   20 1574956   368 41710 107551  0 19  1 79  0
 4 125      0 24494308 205836 2962860  156  120 1608124   312 95056 292351  1 20  1 78  0
 6 112      0 24494308 205836 2962860   56   60 1413228   156 54004 159302  1 27  1 71  0
 3 136      0 24494308 205836 2962860    4    4 1233408    84 55925 150811  1 27  0 71  0
 3 113      0 24494308 205836 2962860   20   20 1316140   256 45883 130027  0 27  0 73  0
 5 103      0 24494308 205836 2962860    0    0 1269648   204 52781 142939  1 25  1 73  0
 8 106      0 24494308 205836 2962860    0    0 1273660   136 50991 149811  1 27  1 71  0
 4 110      0 24494308 205836 2962860   56   24 1184920    84 48837 153539  8 28  0 64  0
 4 126      0 24494308 205836 2962860   16   20 1250992   160 48982 149154  3 28  0 69  0
 5 123      0 24494308 205836 2962860    0    0 1210312    80 49311 146310  1 26  1 72  0
 3 128      0 24494308 205836 2962860    4    0 2000696   468 38335 101517  1 20  0 79  0
 5 129      0 24494308 205836 2962860    0    0 2265560   388 81573 217434  1 18  2 80  0
 2 137      0 24494308 205836 2962860   20   24 1203388   216 99002 290493  1 20  0 79  0
 2 125      0 24494308 205836 2962860   20   16 1265900   300 48370 135660  1 27  1 71  0
 4 103      0 24494308 205836 2962860    4   12 1502344   300 49318 143678  0 27  0 72  0
 6 98      0 24494308 205836 2962860    8    4 1343956   140 63442 193335  1 26  1 72  0
 5 103      0 24494308 205836 2962860   32   32 1396256   128 51764 149244  2 27  1 71  0
 2 100      0 24494308 205836 2962860   28   28 1259968   320 50130 135466  7 28  1 65  0
 4 116      0 24494308 205836 2962860    8    8 1252136    60 45755 118225  1 24  1 74  0
 5 595      0 24494308 205836 2962860    4    4 1238340   196 51486 142836  2 27  0 70  0
 8 100      0 24494308 205836 2962860    8    8 1324460    36 48519 133837  3 29  1 68  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9 108      0 24494308 205836 2962860   20   24 1221000   188 50642 132363  1 25  1 73  0
 4 114      0 24494308 205836 2962860   36   36 1290760   148 48439 120983  2 27  1 70  0
 4 103      0 24494308 205836 2962860    8    8 1217752    96 46984 136828  1 26  1 72  0
 2 139      0 24494308 205836 2962860   12   12 2293292   632 37070 102477  1 21  1 77  0
 3 107      0 24494308 205836 2962860   36   32 1567356   124 119503 338181  1 21  1 77  0
 4 103      0 24494308 205836 2962860    4    4 1225056    92 48330 147580  1 26  1 73  0
 6 107      0 24494308 205836 2962860   20   20 1218564   244 50843 154022  1 29  0 70  0
 3 109      0 24494308 205836 2962860    0    0 1199992   308 49810 152499  1 27  1 71  0
 5 633      0 24494308 205836 2962860   12   12 1229784   176 48896 152122  2 28  0 70  0
 6 115      0 24494308 205836 2962860   60   60 2136448   296 47250 143247  0 28  1 71  0
 4 100      0 24494308 205836 2962860   44   40 1210864   120 76650 224633  1 26  1 72  0
 4 105      0 24494308 205836 2962860   20   20 1192532   280 44014 111634  1 26  1 73  0
 3 108      0 24494308 205836 2962860    4    4 1263384   116 46054 147382  1 27  1 71  0
 3 107      0 24494308 205836 2962860    0    0 1348392    76 52687 175468  1 27  1 72  0
 4 105      0 24494308 205836 2962860    4    4 1494356   276 53059 151804  1 27  1 71  0
 3 633      0 24494308 205836 2962860    0    4 1367956   200 55680 160925  1 27  1 71  0
 4 126      0 24494308 205836 2962860    0    0 1288104    48 51438 142395  1 26  1 72  0
 3 113      0 24494308 205836 2962860    0    0 1354812   312 53111 154247  1 27  1 71  0
 4 113      0 24494308 205836 2962860    0    0 1300708   108 46860 144785  0 28  1 71  0
 2 152      0 24494308 205836 2962860    0    0 1882852   188 40753 97999  1 20  1 79  0
 2 113      0 24494308 205836 2962860   32   24 1259748   456 83389 253627  0 21  0 78  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 102      0 24494308 205836 2962860    4    4 1448276   284 49159 155798  1 28  1 70  0
 3 88      0 24494308 205836 2962860    8    4 1263388   228 52201 164945  2 28  1 69  0
 5 108      0 24494308 205836 2962860    4    8 1281956   100 48491 130564  0 27  1 71  0
 5 136      0 24494308 205836 2962860    0    0 1300480    76 49200 142786  1 27  1 71  0
 3 112      0 24494308 205836 2962860    8    8 1423476    80 54935 152811  2 29  1 68  0
 5 94      0 24494308 205836 2962860   24   28 1229840   340 49235 125043  5 28  2 66  0
 4 520      0 24494308 205836 2962860    0    4 1285572   176 46554 127024  2 29  1 68  0
 4 92      0 24494308 205836 2962860    0    4 1273024    28 53733 146291  1 29  1 69  0
 3 112      0 24494308 205836 2962860   48   48 1232232   388 51713 137860  1 27  2 71  0
 3 109      0 24494308 205836 2962860    0    0 1273620   104 48435 125789  1 27  1 71  0
 3 104      0 24494308 205836 2962860   20    8 1239268   264 53345 122825  1 26  0 73  0
 3 120      0 24494308 205836 2962860    4    4 1559256   100 53230 144369  1 27  1 72  0
 2 119      0 24494308 205836 2962860   20   16 1752744   164 50678 120969  1 23  1 75  0
 3 122      0 24494308 205836 2962860   12   12 1651116   300 93270 233311  0 20  1 79  0
 3 108      0 24494308 205836 2962860    0    4 1490744   124 77520 198838  0 28  1 71  0
 5 127      0 24494308 205836 2962860    4    4 1300272   168 57703 170630  3 30  0 67  0
 3 103      0 24494308 205836 2962860    0    0 1253304   360 55804 150670  1 29  1 69  0
 3 125      0 24494308 205836 2962860   12   12 1303024   112 56325 141253  1 28  0 71  0
 4 409      0 24494308 205836 2962860   20   24 2024844   228 64567 200086  1 28  1 70  0
 2 136      0 24494308 205836 2962860    8    8 1810236   400 62436 174245  4 22  1 73  0
 5 109      0 24494308 205836 2962860   12    4 1353516    96 104592 283841  6 24  0 70  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7 310      0 24494308 205836 2962860    4    8 1287580   232 62836 162926  7 29  0 63  0
 8 108      0 24494308 205836 2962860   56   64 1386312   140 58606 166357  1 27  2 70  0
 5 519      0 24494308 205836 2962860    4    4 1280848   232 57131 168731  2 29  1 68  0
 4 118      0 24494308 205836 2962860   16   20 1623336   108 68558 194929  2 28  1 69  0
 5 686      0 24494308 205836 2962860   56   56 1232256   136 55674 162013  2 29  1 69  0
 3 291      0 24494308 205836 2962860   32   24 1264308   544 53599 164875  1 29  1 69  0
