# started_at=2025-12-14T19:04:54+03:00
# cmd: mpstat -P ALL 1
# app_pid=7559

Linux 6.1.0-35-amd64 (WL-c5bd0aca) 	12/14/2025 	_x86_64_	(12 CPU)

07:04:54 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:25:35 PM    2    0.98    0.00   22.55   76.47    0.00    0.00    0.00    0.00    0.00    0.00
07:25:35 PM    3    0.00    0.00   22.55   76.47    0.00    0.00    0.00    0.00    0.00    0.98
07:25:35 PM    4    0.00    0.00   21.57   78.43    0.00    0.00    0.00    0.00    0.00    0.00
07:25:35 PM    5    0.99    0.00   22.77   72.28    0.00    0.00    0.00    0.00    0.00    3.96
07:25:35 PM    6    1.00    0.00   22.00   77.00    0.00    0.00    0.00    0.00    0.00    0.00
07:25:35 PM    7    0.00    0.00   21.78   74.26    0.00    0.00    0.00    0.00    0.00    3.96
07:25:35 PM    8    0.00    0.00   53.54   45.45    0.00    0.00    0.00    0.00    0.00    1.01
07:25:35 PM    9    0.00    0.00   66.35   29.81    0.00    0.96    0.00    0.00    0.00    2.88
07:25:35 PM   10    0.00    0.00   21.43   78.57    0.00    0.00    0.00    0.00    0.00    0.00
07:25:35 PM   11    0.00    0.00   18.18   77.78    0.00    0.00    0.00    0.00    0.00    4.04

07:25:35 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:25:36 PM  all    1.11    0.00   28.28   68.81    0.00    0.00    0.00    0.00    0.00    1.80
07:25:36 PM    0    0.00    0.00   21.65   78.35    0.00    0.00    0.00    0.00    0.00    0.00
07:25:36 PM    1    2.08    0.00   18.75   77.08    0.00    0.00    0.00    0.00    0.00    2.08
07:25:36 PM    2    0.00    0.00   23.16   76.84    0.00    0.00    0.00    0.00    0.00    0.00
07:25:36 PM    3    1.05    0.00   21.05   74.74    0.00    0.00    0.00    0.00    0.00    3.16
07:25:36 PM    4    7.14    0.00   17.35   75.51    0.00    0.00    0.00    0.00    0.00    0.00
07:25:36 PM    5    0.00    0.00   19.78   80.22    0.00    0.00    0.00    0.00    0.00    0.00
07:25:36 PM    6    0.00    0.00   21.43   78.57    0.00    0.00    0.00    0.00    0.00    0.00
07:25:36 PM    7    0.98    0.00   26.47   70.59    0.00    0.00    0.00    0.00    0.00    1.96
07:25:36 PM    8    0.00    0.00   63.00   34.00    0.00    0.00    0.00    0.00    0.00    3.00
07:25:36 PM    9    0.00    0.00   60.20   31.63    0.00    0.00    0.00    0.00    0.00    8.16
07:25:36 PM   10    1.06    0.00   20.21   77.66    0.00    0.00    0.00    0.00    0.00    1.06
07:25:36 PM   11    0.97    0.00   24.27   72.82    0.00    0.00    0.00    0.00    0.00    1.94

07:25:36 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:25:37 PM  all    1.11    0.00   27.28   70.50    0.00    0.00    0.00    0.00    0.00    1.11
07:25:37 PM    0    1.01    0.00   19.19   79.80    0.00    0.00    0.00    0.00    0.00    0.00
07:25:37 PM    1    0.00    0.00   19.15   80.85    0.00    0.00    0.00    0.00    0.00    0.00
07:25:37 PM    2    0.00    0.00   18.56   81.44    0.00    0.00    0.00    0.00    0.00    0.00
07:25:37 PM    3    1.03    0.00   21.65   77.32    0.00    0.00    0.00    0.00    0.00    0.00
07:25:37 PM    4    1.04    0.00   18.75   80.21    0.00    0.00    0.00    0.00    0.00    0.00
07:25:37 PM    5    1.98    0.00   22.77   73.27    0.00    0.00    0.00    0.00    0.00    1.98
07:25:37 PM    6    2.00    0.00   20.00   78.00    0.00    0.00    0.00    0.00    0.00    0.00
07:25:37 PM    7    0.00    0.00   24.24   75.76    0.00    0.00    0.00    0.00    0.00    0.00
07:25:37 PM    8    0.00    0.00   55.10   41.84    0.00    0.00    0.00    0.00    0.00    3.06
07:25:37 PM    9    1.01    0.00   67.68   26.26    0.00    0.00    0.00    0.00    0.00    5.05
07:25:37 PM   10    1.05    0.00   20.00   78.95    0.00    0.00    0.00    0.00    0.00    0.00
07:25:37 PM   11    4.08    0.00   19.39   73.47    0.00    0.00    0.00    0.00    0.00    3.06

07:25:37 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:25:38 PM  all    1.09    0.00   25.67   72.65    0.00    0.08    0.00    0.00    0.00    0.50
07:25:38 PM    0    8.08    0.00   11.11   80.81    0.00    0.00    0.00    0.00    0.00    0.00
07:25:38 PM    1    0.00    0.00   98.02    1.98    0.00    0.00    0.00    0.00    0.00    0.00
07:25:38 PM    2    1.01    0.00   18.18   79.80    0.00    1.01    0.00    0.00    0.00    0.00
07:25:38 PM    3    0.00    0.00   21.00   77.00    0.00    0.00    0.00    0.00    0.00    2.00
07:25:38 PM    4    0.00    0.00   20.59   79.41    0.00    0.00    0.00    0.00    0.00    0.00
07:25:38 PM    5    0.00    0.00   20.41   79.59    0.00    0.00    0.00    0.00    0.00    0.00
07:25:38 PM    6    0.98    0.00   19.61   79.41    0.00    0.00    0.00    0.00    0.00    0.00
07:25:38 PM    7    3.00    0.00   21.00   74.00    0.00    0.00    0.00    0.00    0.00    2.00
07:25:38 PM    8    0.00    0.00   18.75   81.25    0.00    0.00    0.00    0.00    0.00    0.00
07:25:38 PM    9    0.00    0.00   21.00   78.00    0.00    0.00    0.00    0.00    0.00    1.00
07:25:38 PM   10    0.00    0.00   17.20   82.80    0.00    0.00    0.00    0.00    0.00    0.00
07:25:38 PM   11    0.00    0.00   19.61   79.41    0.00    0.00    0.00    0.00    0.00    0.98

07:25:38 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:25:39 PM  all    0.34    0.00   26.07   72.65    0.00    0.00    0.00    0.00    0.00    0.94
07:25:39 PM    0    0.00    0.00   18.00   82.00    0.00    0.00    0.00    0.00    0.00    0.00
07:25:39 PM    1    0.00    0.00   29.29   70.71    0.00    0.00    0.00    0.00    0.00    0.00
07:25:39 PM    2    0.00    0.00   15.56   84.44    0.00    0.00    0.00    0.00    0.00    0.00
07:25:39 PM    3    0.00    0.00   25.00   73.00    0.00    0.00    0.00    0.00    0.00    2.00
07:25:39 PM    4    2.00    0.00   19.00   79.00    0.00    0.00    0.00    0.00    0.00    0.00
07:25:39 PM    5    0.00    0.00   20.83   77.08    0.00    0.00    0.00    0.00    0.00    2.08
07:25:39 PM    6    1.00    0.00   19.00   80.00    0.00    0.00    0.00    0.00    0.00    0.00
07:25:39 PM    7    0.00    0.00   21.65   77.32    0.00    0.00    0.00    0.00    0.00    1.03
07:25:39 PM    8    0.00    0.00   15.38   83.52    0.00    0.00    0.00    0.00    0.00    1.10
07:25:39 PM    9    0.00    0.00   19.61   79.41    0.00    0.00    0.00    0.00    0.00    0.98
07:25:39 PM   10    0.00    0.00   91.09    8.91    0.00    0.00    0.00    0.00    0.00    0.00
07:25:39 PM   11    1.06    0.00   14.89   79.79    0.00    0.00    0.00    0.00    0.00    4.26

07:25:39 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:25:40 PM  all    1.03    0.00   26.81   71.64    0.00    0.09    0.00    0.00    0.00    0.43
07:25:40 PM    0    2.17    0.00   14.13   83.70    0.00    0.00    0.00    0.00    0.00    0.00
07:25:40 PM    1    0.00    0.00   21.65   78.35    0.00    0.00    0.00    0.00    0.00    0.00
07:25:40 PM    2    0.00    0.00   18.56   80.41    0.00    1.03    0.00    0.00    0.00    0.00
07:25:40 PM    3    0.00    0.00   17.39   82.61    0.00    0.00    0.00    0.00    0.00    0.00
07:25:40 PM    4    1.06    0.00   15.96   82.98    0.00    0.00    0.00    0.00    0.00    0.00
07:25:40 PM    5    0.00    0.00   21.65   77.32    0.00    0.00    0.00    0.00    0.00    1.03
07:25:40 PM    6    7.53    0.00   16.13   76.34    0.00    0.00    0.00    0.00    0.00    0.00
07:25:40 PM    7    0.00    0.00   26.26   72.73    0.00    0.00    0.00    0.00    0.00    1.01
07:25:40 PM    8    2.11    0.00   20.00   77.89    0.00    0.00    0.00    0.00    0.00    0.00
07:25:40 PM    9    0.00    0.00   23.53   75.49    0.00    0.00    0.00    0.00    0.00    0.98
07:25:40 PM   10    0.00    0.00   86.00   13.00    0.00    0.00    0.00    0.00    0.00    1.00
07:25:40 PM   11    0.00    0.00   36.27   62.75    0.00    0.00    0.00    0.00    0.00    0.98

07:25:40 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:25:41 PM  all    0.29    0.00   18.47   79.62    0.00    0.00    0.00    0.00    0.00    1.62
07:25:41 PM    0    0.89    0.00    7.14   91.96    0.00    0.00    0.00    0.00    0.00    0.00
07:25:41 PM    1    0.87    0.00   13.04   85.22    0.00    0.00    0.00    0.00    0.00    0.87
07:25:41 PM    2    0.88    0.00    9.65   89.47    0.00    0.00    0.00    0.00    0.00    0.00
07:25:41 PM    3    0.00    0.00   11.61   88.39    0.00    0.00    0.00    0.00    0.00    0.00
07:25:41 PM    4    0.00    0.00   11.40   88.60    0.00    0.00    0.00    0.00    0.00    0.00
07:25:41 PM    5    0.00    0.00   12.39   87.61    0.00    0.00    0.00    0.00    0.00    0.00
07:25:41 PM    6    0.00    0.00   71.93   28.07    0.00    0.00    0.00    0.00    0.00    0.00
07:25:41 PM    7    0.88    0.00   10.53   83.33    0.00    0.00    0.00    0.00    0.00    5.26
07:25:41 PM    8    0.00    0.00   11.61   88.39    0.00    0.00    0.00    0.00    0.00    0.00
07:25:41 PM    9    0.00    0.00   12.39   84.07    0.00    0.00    0.00    0.00    0.00    3.54
07:25:41 PM   10    0.00    0.00   39.82   59.29    0.00    0.00    0.00    0.00    0.00    0.88
07:25:41 PM   11    0.00    0.00    9.73   81.42    0.00    0.00    0.00    0.00    0.00    8.85

07:25:41 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:25:42 PM  all    0.00    0.00   15.88   84.12    0.00    0.00    0.00    0.00    0.00    0.00
07:25:42 PM    0    0.00    0.00    6.19   93.81    0.00    0.00    0.00    0.00    0.00    0.00
07:25:42 PM    1    0.00    0.00    8.25   91.75    0.00    0.00    0.00    0.00    0.00    0.00
07:25:42 PM    2    0.00    0.00    7.22   92.78    0.00    0.00    0.00    0.00    0.00    0.00
07:25:42 PM    3    0.00    0.00    9.38   90.62    0.00    0.00    0.00    0.00    0.00    0.00
07:25:42 PM    4    0.00    0.00    5.26   94.74    0.00    0.00    0.00    0.00    0.00    0.00
07:25:42 PM    5    0.00    0.00    9.09   90.91    0.00    0.00    0.00    0.00    0.00    0.00
07:25:42 PM    6    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:25:42 PM    7    0.00    0.00    7.22   92.78    0.00    0.00    0.00    0.00    0.00    0.00
07:25:42 PM    8    0.00    0.00    7.29   92.71    0.00    0.00    0.00    0.00    0.00    0.00
07:25:42 PM    9    0.00    0.00    6.12   93.88    0.00    0.00    0.00    0.00    0.00    0.00
07:25:42 PM   10    0.00    0.00   14.85   85.15    0.00    0.00    0.00    0.00    0.00    0.00
07:25:42 PM   11    0.00    0.00    9.00   91.00    0.00    0.00    0.00    0.00    0.00    0.00

07:25:42 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:25:43 PM  all    0.56    0.00   24.27   74.23    0.00    0.00    0.00    0.00    0.00    0.94
07:25:43 PM    0    1.10    0.00   17.58   81.32    0.00    0.00    0.00    0.00    0.00    0.00
07:25:43 PM    1    0.00    0.00   13.95   86.05    0.00    0.00    0.00    0.00    0.00    0.00
07:25:43 PM    2    1.12    0.00   17.98   80.90    0.00    0.00    0.00    0.00    0.00    0.00
07:25:43 PM    3    0.00    0.00   18.39   80.46    0.00    0.00    0.00    0.00    0.00    1.15
07:25:43 PM    4    0.00    0.00   18.68   81.32    0.00    0.00    0.00    0.00    0.00    0.00
07:25:43 PM    5    1.11    0.00   20.00   77.78    0.00    0.00    0.00    0.00    0.00    1.11
07:25:43 PM    6    0.00    0.00   76.67   18.89    0.00    0.00    0.00    0.00    0.00    4.44
07:25:43 PM    7    0.00    0.00   30.68   65.91    0.00    0.00    0.00    0.00    0.00    3.41
07:25:43 PM    8    2.25    0.00   25.84   71.91    0.00    0.00    0.00    0.00    0.00    0.00
07:25:43 PM    9    0.00    0.00   14.94   83.91    0.00    0.00    0.00    0.00    0.00    1.15
07:25:43 PM   10    0.00    0.00   18.39   81.61    0.00    0.00    0.00    0.00    0.00    0.00
07:25:43 PM   11    1.09    0.00   17.39   81.52    0.00    0.00    0.00    0.00    0.00    0.00

07:25:43 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:25:44 PM  all    0.48    0.00   26.99   72.05    0.00    0.08    0.00    0.00    0.00    0.40
07:25:44 PM    0    0.93    0.00   21.30   77.78    0.00    0.00    0.00    0.00    0.00    0.00
07:25:44 PM    1    0.00    0.00   23.58   74.53    0.00    0.94    0.00    0.00    0.00    0.94
07:25:44 PM    2    0.98    0.00   15.69   83.33    0.00    0.00    0.00    0.00    0.00    0.00
07:25:44 PM    3    0.00    0.00   19.80   79.21    0.00    0.00    0.00    0.00    0.00    0.99
07:25:44 PM    4    0.94    0.00   19.81   79.25    0.00    0.00    0.00    0.00    0.00    0.00
07:25:44 PM    5    0.00    0.00   19.80   79.21    0.00    0.00    0.00    0.00    0.00    0.99
07:25:44 PM    6    0.96    0.00   18.27   80.77    0.00    0.00    0.00    0.00    0.00    0.00
07:25:44 PM    7    0.00    0.00   25.00   75.00    0.00    0.00    0.00    0.00    0.00    0.00
07:25:44 PM    8    0.00    0.00   75.45   24.55    0.00    0.00    0.00    0.00    0.00    0.00
07:25:44 PM    9    0.00    0.00   44.12   54.90    0.00    0.00    0.00    0.00    0.00    0.98
07:25:44 PM   10    1.85    0.00   23.15   75.00    0.00    0.00    0.00    0.00    0.00    0.00
07:25:44 PM   11    0.00    0.00   15.00   84.00    0.00    0.00    0.00    0.00    0.00    1.00

07:25:44 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:25:45 PM  all    0.53    0.00   28.16   69.73    0.00    0.00    0.00    0.00    0.00    1.59
07:25:45 PM    0    0.00    0.00   22.68   77.32    0.00    0.00    0.00    0.00    0.00    0.00
07:25:45 PM    1    1.06    0.00   22.34   76.60    0.00    0.00    0.00    0.00    0.00    0.00
07:25:45 PM    2    1.08    0.00   18.28   80.65    0.00    0.00    0.00    0.00    0.00    0.00
07:25:45 PM    3    1.04    0.00   23.96   72.92    0.00    0.00    0.00    0.00    0.00    2.08
07:25:45 PM    4    2.11    0.00   20.00   77.89    0.00    0.00    0.00    0.00    0.00    0.00
07:25:45 PM    5    0.00    0.00   21.74   78.26    0.00    0.00    0.00    0.00    0.00    0.00
07:25:45 PM    6    0.00    0.00   19.57   80.43    0.00    0.00    0.00    0.00    0.00    0.00
07:25:45 PM    7    0.00    0.00   24.47   74.47    0.00    0.00    0.00    0.00    0.00    1.06
07:25:45 PM    8    0.00    0.00   42.55   45.74    0.00    0.00    0.00    0.00    0.00   11.70
07:25:45 PM    9    1.04    0.00   77.08   19.79    0.00    0.00    0.00    0.00    0.00    2.08
07:25:45 PM   10    0.00    0.00   23.66   75.27    0.00    0.00    0.00    0.00    0.00    1.08
07:25:45 PM   11    0.00    0.00   20.62   78.35    0.00    0.00    0.00    0.00    0.00    1.03

07:25:45 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:25:46 PM  all    2.64    0.00   29.30   67.72    0.00    0.00    0.00    0.00    0.00    0.34
07:25:46 PM    0    5.00    0.00   21.00   74.00    0.00    0.00    0.00    0.00    0.00    0.00
07:25:46 PM    1    4.12    0.00   22.68   72.16    0.00    0.00    0.00    0.00    0.00    1.03
07:25:46 PM    2    1.00    0.00   24.00   75.00    0.00    0.00    0.00    0.00    0.00    0.00
07:25:46 PM    3    0.00    0.00   27.27   72.73    0.00    0.00    0.00    0.00    0.00    0.00
07:25:46 PM    4    0.00    0.00   22.92   77.08    0.00    0.00    0.00    0.00    0.00    0.00
07:25:46 PM    5    8.16    0.00   24.49   67.35    0.00    0.00    0.00    0.00    0.00    0.00
07:25:46 PM    6    3.00    0.00   22.00   75.00    0.00    0.00    0.00    0.00    0.00    0.00
07:25:46 PM    7    0.00    0.00   24.74   75.26    0.00    0.00    0.00    0.00    0.00    0.00
07:25:46 PM    8    0.00    0.00   84.85   15.15    0.00    0.00    0.00    0.00    0.00    0.00
07:25:46 PM    9    1.04    0.00   35.42   61.46    0.00    0.00    0.00    0.00    0.00    2.08
07:25:46 PM   10    8.25    0.00   22.68   69.07    0.00    0.00    0.00    0.00    0.00    0.00
07:25:46 PM   11    1.05    0.00   18.95   78.95    0.00    0.00    0.00    0.00    0.00    1.05

07:25:46 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:25:47 PM  all    1.23    0.00   29.77   68.34    0.00    0.00    0.00    0.00    0.00    0.66
07:25:47 PM    0    0.95    0.00   24.76   74.29    0.00    0.00    0.00    0.00    0.00    0.00
07:25:47 PM    1    0.00    0.00   26.73   72.28    0.00    0.00    0.00    0.00    0.00    0.99
07:25:47 PM    2    2.00    0.00   20.00   78.00    0.00    0.00    0.00    0.00    0.00    0.00
07:25:47 PM    3    2.88    0.00   27.88   68.27    0.00    0.00    0.00    0.00    0.00    0.96
07:25:47 PM    4    0.98    0.00   21.57   77.45    0.00    0.00    0.00    0.00    0.00    0.00
07:25:47 PM    5    0.96    0.00   25.00   74.04    0.00    0.00    0.00    0.00    0.00    0.00
07:25:47 PM    6    1.02    0.00   20.41   78.57    0.00    0.00    0.00    0.00    0.00    0.00
07:25:47 PM    7    1.00    0.00   24.00   75.00    0.00    0.00    0.00    0.00    0.00    0.00
07:25:47 PM    8    0.00    0.00   74.26   25.74    0.00    0.00    0.00    0.00    0.00    0.00
07:25:47 PM    9    0.00    0.00   46.46   49.49    0.00    0.00    0.00    0.00    0.00    4.04
07:25:47 PM   10    4.00    0.00   25.00   71.00    0.00    0.00    0.00    0.00    0.00    0.00
07:25:47 PM   11    0.98    0.00   21.57   75.49    0.00    0.00    0.00    0.00    0.00    1.96

07:25:47 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:25:48 PM  all    1.20    0.00   27.86   70.51    0.00    0.00    0.00    0.00    0.00    0.43
07:25:48 PM    0    0.00    0.00   20.83   79.17    0.00    0.00    0.00    0.00    0.00    0.00
07:25:48 PM    1    0.00    0.00   20.65   79.35    0.00    0.00    0.00    0.00    0.00    0.00
07:25:48 PM    2    0.96    0.00   25.96   73.08    0.00    0.00    0.00    0.00    0.00    0.00
07:25:48 PM    3    0.00    0.00   25.74   74.26    0.00    0.00    0.00    0.00    0.00    0.00
07:25:48 PM    4    1.04    0.00   17.71   81.25    0.00    0.00    0.00    0.00    0.00    0.00
07:25:48 PM    5    0.00    0.00   24.49   75.51    0.00    0.00    0.00    0.00    0.00    0.00
07:25:48 PM    6    1.03    0.00   20.62   78.35    0.00    0.00    0.00    0.00    0.00    0.00
07:25:48 PM    7    0.00    0.00   22.68   76.29    0.00    0.00    0.00    0.00    0.00    1.03
07:25:48 PM    8    0.00    0.00   82.47   17.53    0.00    0.00    0.00    0.00    0.00    0.00
07:25:48 PM    9    9.18    0.00   32.65   56.12    0.00    0.00    0.00    0.00    0.00    2.04
07:25:48 PM   10    2.04    0.00   23.47   74.49    0.00    0.00    0.00    0.00    0.00    0.00
07:25:48 PM   11    0.00    0.00   16.67   81.25    0.00    0.00    0.00    0.00    0.00    2.08

07:25:48 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:25:49 PM  all    0.94    0.00   27.02   70.71    0.00    0.00    0.00    0.00    0.00    1.33
07:25:49 PM    0    0.94    0.00   18.87   80.19    0.00    0.00    0.00    0.00    0.00    0.00
07:25:49 PM    1    0.00    0.00   20.00   80.00    0.00    0.00    0.00    0.00    0.00    0.00
07:25:49 PM    2    2.73    0.00   21.82   75.45    0.00    0.00    0.00    0.00    0.00    0.00
07:25:49 PM    3    0.97    0.00   21.36   74.76    0.00    0.00    0.00    0.00    0.00    2.91
07:25:49 PM    4    0.94    0.00   17.92   81.13    0.00    0.00    0.00    0.00    0.00    0.00
07:25:49 PM    5    1.94    0.00   19.42   77.67    0.00    0.00    0.00    0.00    0.00    0.97
07:25:49 PM    6    0.97    0.00   17.48   81.55    0.00    0.00    0.00    0.00    0.00    0.00
07:25:49 PM    7    0.93    0.00   22.22   75.93    0.00    0.00    0.00    0.00    0.00    0.93
07:25:49 PM    8    0.00    0.00   74.31   22.94    0.00    0.00    0.00    0.00    0.00    2.75
07:25:49 PM    9    0.93    0.00   46.30   48.15    0.00    0.00    0.00    0.00    0.00    4.63
07:25:49 PM   10    0.92    0.00   23.85   74.31    0.00    0.00    0.00    0.00    0.00    0.92
07:25:49 PM   11    0.00    0.00   18.69   78.50    0.00    0.00    0.00    0.00    0.00    2.80

07:25:49 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:25:50 PM  all    1.63    0.00   28.52   68.30    0.00    0.00    0.00    0.00    0.00    1.54
07:25:50 PM    0    0.00    0.00   20.00   80.00    0.00    0.00    0.00    0.00    0.00    0.00
07:25:50 PM    1    1.08    0.00   23.66   74.19    0.00    0.00    0.00    0.00    0.00    1.08
07:25:50 PM    2    1.10    0.00   19.78   79.12    0.00    0.00    0.00    0.00    0.00    0.00
07:25:50 PM    3    0.00    0.00   25.00   72.83    0.00    0.00    0.00    0.00    0.00    2.17
07:25:50 PM    4   13.83    0.00   22.34   63.83    0.00    0.00    0.00    0.00    0.00    0.00
07:25:50 PM    5    0.00    0.00   24.73   74.19    0.00    0.00    0.00    0.00    0.00    1.08
07:25:50 PM    6    2.15    0.00   21.51   76.34    0.00    0.00    0.00    0.00    0.00    0.00
07:25:50 PM    7    0.00    0.00   24.18   72.53    0.00    0.00    0.00    0.00    0.00    3.30
07:25:50 PM    8    0.00    0.00   47.37   46.32    0.00    0.00    0.00    0.00    0.00    6.32
07:25:50 PM    9    0.00    0.00   75.27   22.58    0.00    0.00    0.00    0.00    0.00    2.15
07:25:50 PM   10    0.00    0.00   20.93   79.07    0.00    0.00    0.00    0.00    0.00    0.00
07:25:50 PM   11    1.11    0.00   15.56   81.11    0.00    0.00    0.00    0.00    0.00    2.22

07:25:50 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:25:51 PM  all    4.68    0.00   18.39   76.61    0.00    0.00    0.00    0.00    0.00    0.32
07:25:51 PM    0    8.82    0.00   10.78   80.39    0.00    0.00    0.00    0.00    0.00    0.00
07:25:51 PM    1    0.98    0.00   12.75   82.35    0.00    0.00    0.00    0.00    0.00    3.92
07:25:51 PM    2    0.97    0.00    9.71   89.32    0.00    0.00    0.00    0.00    0.00    0.00
07:25:51 PM    3    0.00    0.00   11.76   88.24    0.00    0.00    0.00    0.00    0.00    0.00
07:25:51 PM    4   16.98    0.00    9.43   73.58    0.00    0.00    0.00    0.00    0.00    0.00
07:25:51 PM    5    5.77    0.00   12.50   81.73    0.00    0.00    0.00    0.00    0.00    0.00
07:25:51 PM    6   10.00    0.00    8.00   82.00    0.00    0.00    0.00    0.00    0.00    0.00
07:25:51 PM    7    0.00    0.00    8.00   92.00    0.00    0.00    0.00    0.00    0.00    0.00
07:25:51 PM    8    3.81    0.00   42.86   53.33    0.00    0.00    0.00    0.00    0.00    0.00
07:25:51 PM    9    0.00    0.00   67.62   32.38    0.00    0.00    0.00    0.00    0.00    0.00
07:25:51 PM   10    1.90    0.00   14.29   83.81    0.00    0.00    0.00    0.00    0.00    0.00
07:25:51 PM   11    6.60    0.00   11.32   82.08    0.00    0.00    0.00    0.00    0.00    0.00

07:25:51 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:25:53 PM  all    4.31    0.00   21.05   74.21    0.00    0.00    0.00    0.00    0.00    0.43
07:25:53 PM    0    0.51    0.00   15.31   84.18    0.00    0.00    0.00    0.00    0.00    0.00
07:25:53 PM    1    0.00    0.00   16.23   82.20    0.00    0.00    0.00    0.00    0.00    1.57
07:25:53 PM    2    3.14    0.00   13.61   83.25    0.00    0.00    0.00    0.00    0.00    0.00
07:25:53 PM    3    0.52    0.00   15.46   84.02    0.00    0.00    0.00    0.00    0.00    0.00
07:25:53 PM    4    4.21    0.00   13.16   82.63    0.00    0.00    0.00    0.00    0.00    0.00
07:25:53 PM    5    0.52    0.00   14.51   84.97    0.00    0.00    0.00    0.00    0.00    0.00
07:25:53 PM    6    4.12    0.00   14.43   81.44    0.00    0.00    0.00    0.00    0.00    0.00
07:25:53 PM    7    4.35    0.00   11.41   84.24    0.00    0.00    0.00    0.00    0.00    0.00
07:25:53 PM    8    0.00    0.00   72.54   26.42    0.00    0.00    0.00    0.00    0.00    1.04
07:25:53 PM    9    1.05    0.00   39.27   59.16    0.00    0.00    0.00    0.00    0.00    0.52
07:25:53 PM   10   33.86    0.00   11.64   54.50    0.00    0.00    0.00    0.00    0.00    0.00
07:25:53 PM   11    0.00    0.00   14.51   83.42    0.00    0.00    0.00    0.00    0.00    2.07

07:25:53 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:25:54 PM  all    9.58    0.00   30.38   59.71    0.00    0.08    0.00    0.00    0.00    0.25
07:25:54 PM    0    0.97    0.00   25.24   73.79    0.00    0.00    0.00    0.00    0.00    0.00
07:25:54 PM    1   11.00    0.00   22.00   66.00    0.00    1.00    0.00    0.00    0.00    0.00
07:25:54 PM    2   28.85    0.00   24.04   47.12    0.00    0.00    0.00    0.00    0.00    0.00
07:25:54 PM    3    8.16    0.00   22.45   68.37    0.00    0.00    0.00    0.00    0.00    1.02
07:25:54 PM    4    2.04    0.00   21.43   76.53    0.00    0.00    0.00    0.00    0.00    0.00
07:25:54 PM    5    2.00    0.00   25.00   73.00    0.00    0.00    0.00    0.00    0.00    0.00
07:25:54 PM    6    0.97    0.00   24.27   74.76    0.00    0.00    0.00    0.00    0.00    0.00
07:25:54 PM    7    4.63    0.00   30.56   63.89    0.00    0.00    0.00    0.00    0.00    0.93
07:25:54 PM    8    0.00    0.00   70.19   29.81    0.00    0.00    0.00    0.00    0.00    0.00
07:25:54 PM    9    0.00    0.00   56.44   42.57    0.00    0.00    0.00    0.00    0.00    0.99
07:25:54 PM   10   53.85    0.00   21.15   25.00    0.00    0.00    0.00    0.00    0.00    0.00
07:25:54 PM   11    1.02    0.00   20.41   78.57    0.00    0.00    0.00    0.00    0.00    0.00

07:25:54 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:25:55 PM  all    5.99    0.00   29.09   64.25    0.00    0.00    0.00    0.00    0.00    0.67
07:25:55 PM    0    1.05    0.00   18.95   80.00    0.00    0.00    0.00    0.00    0.00    0.00
07:25:55 PM    1    0.00    0.00   24.49   75.51    0.00    0.00    0.00    0.00    0.00    0.00
07:25:55 PM    2    6.93    0.00   22.77   70.30    0.00    0.00    0.00    0.00    0.00    0.00
07:25:55 PM    3    1.02    0.00   23.47   74.49    0.00    0.00    0.00    0.00    0.00    1.02
07:25:55 PM    4    7.14    0.00   17.35   74.49    0.00    0.00    0.00    0.00    0.00    1.02
