# started_at=2025-12-14T01:53:18+03:00
# cmd: mpstat -P ALL 1
# app_pid=1101786

Linux 6.1.0-35-amd64 (WL-c5bd0aca) 	12/14/2025 	_x86_64_	(12 CPU)

01:53:18 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:54:33 AM   10   35.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   53.00
01:54:33 AM   11   77.78    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   11.11

01:54:33 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:54:34 AM  all   25.58    0.00   10.13    0.42    0.00    0.08    0.00    0.00    0.00   63.79
01:54:34 AM    0   26.73    0.00   17.82    0.99    0.00    0.00    0.00    0.00    0.00   54.46
01:54:34 AM    1   27.00    0.00    9.00    1.00    0.00    0.00    0.00    0.00    0.00   63.00
01:54:34 AM    2   13.27    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   74.49
01:54:34 AM    3   21.21    0.00    9.09    1.01    0.00    0.00    0.00    0.00    0.00   68.69
01:54:34 AM    4   14.14    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   78.79
01:54:34 AM    5   35.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   53.00
01:54:34 AM    6   26.21    0.00    9.71    0.00    0.00    0.97    0.00    0.00    0.00   63.11
01:54:34 AM    7   38.78    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   56.12
01:54:34 AM    8   54.13    0.00    8.26    0.00    0.00    0.00    0.00    0.00    0.00   37.61
01:54:34 AM    9    8.16    0.00    5.10    1.02    0.00    0.00    0.00    0.00    0.00   85.71
01:54:34 AM   10   32.32    0.00   11.11    1.01    0.00    0.00    0.00    0.00    0.00   55.56
01:54:34 AM   11    7.00    0.00   15.00    0.00    0.00    0.00    0.00    0.00    0.00   78.00

01:54:34 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:54:35 AM  all   45.83    0.00   11.58    0.43    0.00    0.00    0.00    0.00    0.00   42.16
01:54:35 AM    0   36.84    0.00   22.11    0.00    0.00    0.00    0.00    0.00    0.00   41.05
01:54:35 AM    1   55.67    0.00   14.43    0.00    0.00    0.00    0.00    0.00    0.00   29.90
01:54:35 AM    2   39.58    0.00   10.42    1.04    0.00    0.00    0.00    0.00    0.00   48.96
01:54:35 AM    3   48.98    0.00   11.22    1.02    0.00    0.00    0.00    0.00    0.00   38.78
01:54:35 AM    4   65.66    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   28.28
01:54:35 AM    5   49.50    0.00    7.92    0.00    0.00    0.00    0.00    0.00    0.00   42.57
01:54:35 AM    6   58.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   30.00
01:54:35 AM    7   40.21    0.00    8.25    1.03    0.00    0.00    0.00    0.00    0.00   50.52
01:54:35 AM    8   40.82    0.00   15.31    1.02    0.00    0.00    0.00    0.00    0.00   42.86
01:54:35 AM    9   34.02    0.00   10.31    1.03    0.00    0.00    0.00    0.00    0.00   54.64
01:54:35 AM   10   39.80    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   46.94
01:54:35 AM   11   39.80    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00   52.04

01:54:35 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:54:36 AM  all   52.95    0.25   16.36    0.59    0.00    0.08    0.00    0.00    0.00   29.76
01:54:36 AM    0   46.60    0.00   22.33    0.97    0.00    0.00    0.00    0.00    0.00   30.10
01:54:36 AM    1   55.67    0.00   14.43    0.00    0.00    0.00    0.00    0.00    0.00   29.90
01:54:36 AM    2   50.51    1.01   22.22    0.00    0.00    0.00    0.00    0.00    0.00   26.26
01:54:36 AM    3   59.60    0.00   18.18    1.01    0.00    0.00    0.00    0.00    0.00   21.21
01:54:36 AM    4   61.22    0.00    8.16    1.02    0.00    0.00    0.00    0.00    0.00   29.59
01:54:36 AM    5   58.33    1.04   14.58    0.00    0.00    0.00    0.00    0.00    0.00   26.04
01:54:36 AM    6   47.47    0.00   22.22    1.01    0.00    0.00    0.00    0.00    0.00   29.29
01:54:36 AM    7   45.45    0.00   23.23    1.01    0.00    0.00    0.00    0.00    0.00   30.30
01:54:36 AM    8   45.92    1.02   13.27    1.02    0.00    0.00    0.00    0.00    0.00   38.78
01:54:36 AM    9   37.37    0.00   15.15    0.00    0.00    1.01    0.00    0.00    0.00   46.46
01:54:36 AM   10   61.62    0.00    9.09    1.01    0.00    0.00    0.00    0.00    0.00   28.28
01:54:36 AM   11   66.00    0.00   13.00    0.00    0.00    0.00    0.00    0.00    0.00   21.00

01:54:36 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:54:37 AM  all   25.29    0.08   13.36    0.58    0.00    0.08    0.00    0.00    0.00   60.60
01:54:37 AM    0   50.00    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   37.76
01:54:37 AM    1   24.75    0.00   12.87    0.99    0.00    0.00    0.00    0.00    0.00   61.39
01:54:37 AM    2   19.80    0.00   10.89    0.99    0.00    0.00    0.00    0.00    0.00   68.32
01:54:37 AM    3   19.61    0.00    9.80    0.98    0.00    0.00    0.00    0.00    0.00   69.61
01:54:37 AM    4   29.59    0.00   14.29    0.00    0.00    0.00    0.00    0.00    0.00   56.12
01:54:37 AM    5   31.00    0.00   20.00    0.00    0.00    0.00    0.00    0.00    0.00   49.00
01:54:37 AM    6   13.59    0.00   18.45    0.97    0.00    0.00    0.00    0.00    0.00   66.99
01:54:37 AM    7   11.34    0.00   24.74    2.06    0.00    0.00    0.00    0.00    0.00   61.86
01:54:37 AM    8   43.56    0.99    9.90    0.00    0.00    0.99    0.00    0.00    0.00   44.55
01:54:37 AM    9   16.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   75.00
01:54:37 AM   10   17.35    0.00   12.24    1.02    0.00    0.00    0.00    0.00    0.00   69.39
01:54:37 AM   11   27.27    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   66.67

01:54:37 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:54:38 AM  all   26.97    0.00   14.12    0.59    0.00    0.00    0.00    0.00    0.00   58.33
01:54:38 AM    0   49.48    0.00   22.68    1.03    0.00    0.00    0.00    0.00    0.00   26.80
01:54:38 AM    1   11.76    0.00   16.67    0.00    0.00    0.00    0.00    0.00    0.00   71.57
01:54:38 AM    2   30.61    0.00    9.18    1.02    0.00    0.00    0.00    0.00    0.00   59.18
01:54:38 AM    3   14.29    0.00    7.14    0.00    0.00    0.00    0.00    0.00    0.00   78.57
01:54:38 AM    4   29.47    0.00    7.37    0.00    0.00    0.00    0.00    0.00    0.00   63.16
01:54:38 AM    5   25.25    0.00   14.14    2.02    0.00    0.00    0.00    0.00    0.00   58.59
01:54:38 AM    6   26.00    0.00   26.00    0.00    0.00    0.00    0.00    0.00    0.00   48.00
01:54:38 AM    7   60.61    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   31.31
01:54:38 AM    8   18.95    0.00    8.42    1.05    0.00    0.00    0.00    0.00    0.00   71.58
01:54:38 AM    9   30.30    0.00   12.12    1.01    0.00    0.00    0.00    0.00    0.00   56.57
01:54:38 AM   10   22.77    0.00   20.79    0.00    0.00    0.00    0.00    0.00    0.00   56.44
01:54:38 AM   11    5.00    0.00   16.00    1.00    0.00    0.00    0.00    0.00    0.00   78.00

01:54:38 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:54:39 AM  all   46.05    0.08    7.73    0.34    0.00    0.00    0.00    0.00    0.00   45.80
01:54:39 AM    0   38.00    0.00   13.00    1.00    0.00    0.00    0.00    0.00    0.00   48.00
01:54:39 AM    1   36.36    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   55.56
01:54:39 AM    2   46.46    0.00    6.06    1.01    0.00    0.00    0.00    0.00    0.00   46.46
01:54:39 AM    3   58.16    0.00    6.12    0.00    0.00    0.00    0.00    0.00    0.00   35.71
01:54:39 AM    4   50.50    0.00    6.93    0.00    0.00    0.00    0.00    0.00    0.00   42.57
01:54:39 AM    5   71.29    0.00    5.94    0.00    0.00    0.00    0.00    0.00    0.00   22.77
01:54:39 AM    6   41.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00   49.00
01:54:39 AM    7   32.32    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   60.61
01:54:39 AM    8   44.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   50.00
01:54:39 AM    9   39.00    0.00   11.00    0.00    0.00    0.00    0.00    0.00    0.00   50.00
01:54:39 AM   10   21.88    1.04    7.29    2.08    0.00    0.00    0.00    0.00    0.00   67.71
01:54:39 AM   11   73.20    0.00    5.15    0.00    0.00    0.00    0.00    0.00    0.00   21.65

01:54:39 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:54:40 AM  all   26.65    0.08   11.36    0.42    0.00    0.08    0.00    0.00    0.00   61.40
01:54:40 AM    0   29.41    0.00   24.51    0.00    0.00    0.00    0.00    0.00    0.00   46.08
01:54:40 AM    1    9.09    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   86.87
01:54:40 AM    2   27.72    0.00   14.85    0.00    0.00    0.00    0.00    0.00    0.00   57.43
01:54:40 AM    3   34.00    0.00    8.00    2.00    0.00    0.00    0.00    0.00    0.00   56.00
01:54:40 AM    4   18.81    0.99   12.87    1.98    0.00    0.00    0.00    0.00    0.00   65.35
01:54:40 AM    5   13.27    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   75.51
01:54:40 AM    6   39.60    0.00   14.85    0.99    0.00    0.00    0.00    0.00    0.00   44.55
01:54:40 AM    7   31.00    0.00    6.00    0.00    0.00    1.00    0.00    0.00    0.00   62.00
01:54:40 AM    8   11.34    0.00   11.34    0.00    0.00    0.00    0.00    0.00    0.00   77.32
01:54:40 AM    9   61.22    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   26.53
01:54:40 AM   10   15.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   78.00
01:54:40 AM   11   29.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   62.00

01:54:40 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:54:41 AM  all   26.33    0.00   11.48    0.34    0.00    0.08    0.00    0.00    0.00   61.77
01:54:41 AM    0    9.09    0.00   11.11    1.01    0.00    0.00    0.00    0.00    0.00   78.79
01:54:41 AM    1   18.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   75.00
01:54:41 AM    2   22.92    0.00   15.62    0.00    0.00    1.04    0.00    0.00    0.00   60.42
01:54:41 AM    3   50.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   42.00
01:54:41 AM    4   15.62    0.00    6.25    0.00    0.00    0.00    0.00    0.00    0.00   78.12
01:54:41 AM    5    4.04    0.00   15.15    1.01    0.00    0.00    0.00    0.00    0.00   79.80
01:54:41 AM    6   16.00    0.00   17.00    0.00    0.00    0.00    0.00    0.00    0.00   67.00
01:54:41 AM    7    8.00    0.00   24.00    2.00    0.00    0.00    0.00    0.00    0.00   66.00
01:54:41 AM    8   13.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   81.00
01:54:41 AM    9   85.00    0.00   14.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00
01:54:41 AM   10   33.33    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   58.59
01:54:41 AM   11   40.62    0.00    5.21    0.00    0.00    0.00    0.00    0.00    0.00   54.17

01:54:41 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:54:42 AM  all   45.27    0.08   11.54    0.58    0.00    0.00    0.00    0.00    0.00   42.52
01:54:42 AM    0   38.83    0.00   14.56    0.00    0.00    0.00    0.00    0.00    0.00   46.60
01:54:42 AM    1   31.37    0.00    9.80    0.98    0.00    0.00    0.00    0.00    0.00   57.84
01:54:42 AM    2   38.00    0.00   12.00    1.00    0.00    0.00    0.00    0.00    0.00   49.00
01:54:42 AM    3   37.25    0.00   14.71    0.98    0.00    0.00    0.00    0.00    0.00   47.06
01:54:42 AM    4   43.00    0.00   12.00    1.00    0.00    0.00    0.00    0.00    0.00   44.00
01:54:42 AM    5   50.00    1.00   14.00    0.00    0.00    0.00    0.00    0.00    0.00   35.00
01:54:42 AM    6   30.00    0.00   16.00    0.00    0.00    0.00    0.00    0.00    0.00   54.00
01:54:42 AM    7   52.04    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   37.76
01:54:42 AM    8   35.35    0.00   12.12    1.01    0.00    0.00    0.00    0.00    0.00   51.52
01:54:42 AM    9   85.15    0.00   11.88    0.00    0.00    0.00    0.00    0.00    0.00    2.97
01:54:42 AM   10   49.49    0.00    8.08    1.01    0.00    0.00    0.00    0.00    0.00   41.41
01:54:42 AM   11   53.00    0.00    3.00    1.00    0.00    0.00    0.00    0.00    0.00   43.00

01:54:42 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:54:43 AM  all   25.86    0.08   11.05    0.00    0.00    0.08    0.00    0.00    0.00   62.93
01:54:43 AM    0   10.20    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   77.55
01:54:43 AM    1   24.00    0.00   14.00    0.00    0.00    0.00    0.00    0.00    0.00   62.00
01:54:43 AM    2   12.87    0.00    6.93    0.00    0.00    0.00    0.00    0.00    0.00   80.20
01:54:43 AM    3    8.08    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   86.87
01:54:43 AM    4   20.62    0.00   13.40    0.00    0.00    0.00    0.00    0.00    0.00   65.98
01:54:43 AM    5    5.10    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   81.63
01:54:43 AM    6   24.24    0.00   21.21    0.00    0.00    0.00    0.00    0.00    0.00   54.55
01:54:43 AM    7   39.22    0.98    4.90    0.00    0.00    0.98    0.00    0.00    0.00   53.92
01:54:43 AM    8   17.82    0.00    5.94    0.00    0.00    0.00    0.00    0.00    0.00   76.24
01:54:43 AM    9   73.00    0.00   17.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00
01:54:43 AM   10   14.85    0.00   11.88    0.00    0.00    0.00    0.00    0.00    0.00   73.27
01:54:43 AM   11   59.60    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   33.33

01:54:43 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:54:44 AM  all   25.00    0.08   18.75    0.83    0.00    0.00    0.00    0.00    0.00   55.33
01:54:44 AM    0   26.21    0.00   19.42    0.97    0.00    0.00    0.00    0.00    0.00   53.40
01:54:44 AM    1   17.17    0.00   16.16    1.01    0.00    0.00    0.00    0.00    0.00   65.66
01:54:44 AM    2   20.59    0.98   11.76    0.00    0.00    0.00    0.00    0.00    0.00   66.67
01:54:44 AM    3   11.88    0.00   22.77    1.98    0.00    0.00    0.00    0.00    0.00   63.37
01:54:44 AM    4   32.99    0.00   12.37    0.00    0.00    0.00    0.00    0.00    0.00   54.64
01:54:44 AM    5   43.00    0.00    9.00    1.00    0.00    0.00    0.00    0.00    0.00   47.00
01:54:44 AM    6   18.81    0.00   14.85    1.98    0.00    0.00    0.00    0.00    0.00   64.36
01:54:44 AM    7   11.88    0.00   21.78    0.99    0.00    0.00    0.00    0.00    0.00   65.35
01:54:44 AM    8   26.53    0.00   22.45    1.02    0.00    0.00    0.00    0.00    0.00   50.00
01:54:44 AM    9   50.00    0.00   29.00    0.00    0.00    0.00    0.00    0.00    0.00   21.00
01:54:44 AM   10   11.11    0.00   26.26    1.01    0.00    0.00    0.00    0.00    0.00   61.62
01:54:44 AM   11   30.30    0.00   19.19    0.00    0.00    0.00    0.00    0.00    0.00   50.51

01:54:44 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:54:45 AM  all   45.53    0.00   12.33    0.33    0.00    0.00    0.00    0.00    0.00   41.80
01:54:45 AM    0   78.79    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   11.11
01:54:45 AM    1   69.70    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   24.24
01:54:45 AM    2   34.95    0.00   17.48    0.00    0.00    0.00    0.00    0.00    0.00   47.57
01:54:45 AM    3   34.34    0.00    6.06    1.01    0.00    0.00    0.00    0.00    0.00   58.59
01:54:45 AM    4   27.72    0.00    6.93    0.99    0.00    0.00    0.00    0.00    0.00   64.36
01:54:45 AM    5   69.70    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   25.25
01:54:45 AM    6   27.55    0.00   33.67    0.00    0.00    0.00    0.00    0.00    0.00   38.78
01:54:45 AM    7   41.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   50.00
01:54:45 AM    8   56.25    0.00    5.36    0.89    0.00    0.00    0.00    0.00    0.00   37.50
01:54:45 AM    9   40.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   52.00
01:54:45 AM   10   25.25    0.00   27.27    1.01    0.00    0.00    0.00    0.00    0.00   46.46
01:54:45 AM   11   40.40    0.00   14.14    0.00    0.00    0.00    0.00    0.00    0.00   45.45

01:54:45 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:54:46 AM  all   43.95    0.00    7.34    0.25    0.00    0.25    0.00    0.00    0.00   48.21
01:54:46 AM    0   54.08    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   40.82
01:54:46 AM    1   51.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   42.00
01:54:46 AM    2   41.41    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   48.48
01:54:46 AM    3   55.00    0.00   13.00    1.00    0.00    0.00    0.00    0.00    0.00   31.00
01:54:46 AM    4   46.60    0.00    3.88    0.00    0.00    2.91    0.00    0.00    0.00   46.60
01:54:46 AM    5   40.82    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   54.08
01:54:46 AM    6   65.66    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   27.27
01:54:46 AM    7   35.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   60.00
01:54:46 AM    8   32.32    0.00    9.09    1.01    0.00    0.00    0.00    0.00    0.00   57.58
01:54:46 AM    9   19.00    0.00    7.00    1.00    0.00    0.00    0.00    0.00    0.00   73.00
01:54:46 AM   10   54.37    0.00    6.80    0.00    0.00    0.00    0.00    0.00    0.00   38.83
01:54:46 AM   11   32.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   59.00

01:54:46 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:54:47 AM  all   27.64    0.00   13.86    0.68    0.00    0.08    0.00    0.00    0.00   57.73
01:54:47 AM    0   10.53    0.00    7.37    1.05    0.00    0.00    0.00    0.00    0.00   81.05
01:54:47 AM    1   11.11    0.00   18.18    3.03    0.00    0.00    0.00    0.00    0.00   67.68
01:54:47 AM    2   46.08    0.00   12.75    0.00    0.00    0.98    0.00    0.00    0.00   40.20
01:54:47 AM    3   79.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   13.00
01:54:47 AM    4   11.58    0.00   18.95    1.05    0.00    0.00    0.00    0.00    0.00   68.42
01:54:47 AM    5    9.28    0.00    6.19    0.00    0.00    0.00    0.00    0.00    0.00   84.54
01:54:47 AM    6   18.00    0.00   18.00    0.00    0.00    0.00    0.00    0.00    0.00   64.00
01:54:47 AM    7   82.18    0.00   11.88    0.00    0.00    0.00    0.00    0.00    0.00    5.94
01:54:47 AM    8   14.14    0.00   14.14    1.01    0.00    0.00    0.00    0.00    0.00   70.71
