# started_at=2025-12-14T01:53:18+03:00
# cmd: sar -q 1
# app_pid=1101786

Linux 6.1.0-35-amd64 (WL-c5bd0aca) 	12/14/2025 	_x86_64_	(12 CPU)

01:53:18 AM   runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
02:27:57 AM         4      1727      5.48      6.54      7.93         0
02:27:58 AM         3      1727      5.48      6.54      7.93         1
02:27:59 AM         9      1729      5.48      6.54      7.93         0
02:28:00 AM         2      1726      5.44      6.51      7.91         0
02:28:01 AM        14      1757      5.44      6.51      7.91         0
02:28:02 AM         1      1745      5.44      6.51      7.91         0
02:28:03 AM         3      1757      5.44      6.51      7.91         0
02:28:04 AM         1      1727      5.44      6.51      7.91         0
02:28:05 AM         2      1727      5.33      6.47      7.89         0
02:28:06 AM         1      1730      5.33      6.47      7.89         0
02:28:07 AM         1      1728      5.33      6.47      7.89         0
02:28:08 AM         1      1730      5.33      6.47      7.89         0
02:28:09 AM         3      1730      5.33      6.47      7.89         0
02:28:10 AM         2      1726      5.06      6.40      7.86         0
02:28:11 AM         1      1729      5.06      6.40      7.86         0
02:28:12 AM         1      1729      5.06      6.40      7.86         0
02:28:13 AM         3      1728      5.06      6.40      7.86         0
02:28:14 AM         1      1727      5.06      6.40      7.86         0
02:28:15 AM         3      1728      4.90      6.34      7.83         0
02:28:16 AM         1      1727      4.90      6.34      7.83         0
02:28:17 AM         2      1728      4.90      6.34      7.83         0
02:28:18 AM         1      1730      4.90      6.34      7.83         0
02:28:19 AM         1      1729      4.90      6.34      7.83         0
02:28:20 AM         4      1726      5.39      6.42      7.85         0
02:28:21 AM         2      1730      5.39      6.42      7.85         0
02:28:22 AM         1      1729      5.39      6.42      7.85         0
02:28:23 AM         1      1728      5.39      6.42      7.85         0
02:28:24 AM        10      1730      5.39      6.42      7.85         0
02:28:25 AM         3      1728      5.03      6.33      7.81         0
02:28:26 AM         1      1728      5.03      6.33      7.81         0
02:28:27 AM         2      1751      5.03      6.33      7.81         0
02:28:28 AM         2      1748      5.03      6.33      7.81         0
02:28:29 AM         2      1750      5.03      6.33      7.81         0
02:28:30 AM        10      1730      5.59      6.42      7.83         0
02:28:31 AM         1      1731      5.59      6.42      7.83         0
02:28:32 AM        11      1732      5.59      6.42      7.83         0
02:28:33 AM         1      1733      5.59      6.42      7.83         0
02:28:34 AM         2      1732      5.59      6.42      7.83         0
02:28:35 AM         2      1724      5.46      6.38      7.81         0
02:28:36 AM         2      1721      5.46      6.38      7.81         0
02:28:37 AM         1      1722      5.46      6.38      7.81         0
02:28:38 AM         2      1726      5.46      6.38      7.81         0
02:28:39 AM         4      1724      5.46      6.38      7.81         0
02:28:40 AM         4      1721      5.19      6.31      7.78         0
02:28:41 AM         2      1726      5.19      6.31      7.78         0
02:28:42 AM         2      1723      5.19      6.31      7.78         0
02:28:43 AM         3      1724      5.19      6.31      7.78         0
02:28:44 AM         2      1722      5.19      6.31      7.78         0
02:28:45 AM        11      1721      5.73      6.40      7.80         0
02:28:46 AM         1      1720      5.73      6.40      7.80         0
02:28:47 AM         3      1721      5.73      6.40      7.80         0
02:28:48 AM         5      1723      5.73      6.40      7.80         0
02:28:49 AM        10      1719      5.73      6.40      7.80         0
02:28:50 AM         3      1725      5.43      6.33      7.77         0
02:28:51 AM         6      1743      5.43      6.33      7.77         0
02:28:52 AM         3      1739      5.43      6.33      7.77         0
02:28:53 AM         3      1740      5.43      6.33      7.77         0
02:28:54 AM         2      1721      5.43      6.33      7.77         0
02:28:55 AM         4      1720      5.08      6.24      7.74         0
02:28:56 AM         4      1719      5.08      6.24      7.74         0
02:28:57 AM         8      1721      5.08      6.24      7.74         0
02:28:58 AM         1      1731      5.08      6.24      7.74         0
02:28:59 AM         3      1732      5.08      6.24      7.74         1
02:29:00 AM         3      1735      4.83      6.17      7.70         0
02:29:01 AM         2      1729      4.83      6.17      7.70         0
02:29:02 AM         1      1730      4.83      6.17      7.70         0
02:29:03 AM         2      1732      4.83      6.17      7.70         0
02:29:04 AM         1      1729      4.83      6.17      7.70         0
02:29:05 AM         5      1732      5.81      6.35      7.75         0
02:29:06 AM         2      1730      5.81      6.35      7.75         0
02:29:07 AM         1      1730      5.81      6.35      7.75         0
02:29:08 AM         1      1730      5.81      6.35      7.75         0
02:29:09 AM         2      1729      5.81      6.35      7.75         0
02:29:10 AM         2      1727      5.42      6.26      7.72         0
02:29:11 AM         1      1727      5.42      6.26      7.72         0
02:29:12 AM         1      1728      5.42      6.26      7.72         0
02:29:13 AM         1      1733      5.42      6.26      7.72         0
02:29:14 AM         1      1728      5.42      6.26      7.72         0
02:29:15 AM         2      1726      5.07      6.17      7.68         0
02:29:16 AM         1      1729      5.07      6.17      7.68         0
02:29:17 AM         1      1727      5.07      6.17      7.68         0
02:29:18 AM         2      1743      5.07      6.17      7.68         0
02:29:19 AM         1      1748      5.07      6.17      7.68         0
02:29:20 AM         2      1749      5.22      6.19      7.68         0
02:29:21 AM         1      1731      5.22      6.19      7.68         0
02:29:22 AM         1      1733      5.22      6.19      7.68         0
02:29:23 AM         1      1733      5.22      6.19      7.68         0
02:29:24 AM         1      1733      5.22      6.19      7.68         0
02:29:25 AM         3      1736      4.96      6.12      7.65         0
02:29:26 AM         1      1733      4.96      6.12      7.65         0
02:29:27 AM         1      1736      4.96      6.12      7.65         0
02:29:28 AM         3      1736      4.96      6.12      7.65         0
02:29:29 AM        10      1741      4.96      6.12      7.65         0
02:29:30 AM         2      1732      4.73      6.05      7.62         0
02:29:31 AM         2      1738      4.73      6.05      7.62         0
02:29:32 AM         1      1734      4.73      6.05      7.62         0
02:29:33 AM         1      1734      4.73      6.05      7.62         0
02:29:34 AM         1      1734      4.73      6.05      7.62         0
02:29:35 AM         1      1733      4.51      5.98      7.59         0
02:29:36 AM         2      1732      4.51      5.98      7.59         0
02:29:37 AM         2      1732      4.51      5.98      7.59         0
02:29:38 AM         1      1732      4.51      5.98      7.59         0
02:29:39 AM         7      1734      4.51      5.98      7.59         1
02:29:40 AM         2      1731      4.23      5.90      7.55         0
02:29:41 AM         1      1733      4.23      5.90      7.55         0
02:29:42 AM         1      1733      4.23      5.90      7.55         0
02:29:43 AM         6      1759      4.23      5.90      7.55         0
02:29:44 AM         1      1751      4.23      5.90      7.55         0
02:29:45 AM         2      1751      4.61      5.95      7.56         0
02:29:46 AM         2      1734      4.61      5.95      7.56         0
02:29:47 AM         1      1735      4.61      5.95      7.56         0
02:29:48 AM         1      1732      4.61      5.95      7.56         0
02:29:49 AM         1      1733      4.61      5.95      7.56         0
02:29:50 AM         2      1733      4.56      5.92      7.54         0
02:29:51 AM         2      1732      4.56      5.92      7.54         0
02:29:52 AM         1      1732      4.56      5.92      7.54         0
02:29:53 AM         4      1734      4.56      5.92      7.54         0
02:29:54 AM         1      1731      4.56      5.92      7.54         0
02:29:55 AM         6      1735      4.35      5.85      7.51         0
02:29:56 AM         1      1730      4.35      5.85      7.51         0
02:29:57 AM         3      1735      4.35      5.85      7.51         0
02:29:58 AM         1      1722      4.35      5.85      7.51         0
02:29:59 AM         2      1721      4.35      5.85      7.51         0
02:30:00 AM         1      1721      4.17      5.79      7.48         0
02:30:01 AM         4      1729      4.17      5.79      7.48         0
02:30:02 AM         5      1760      4.17      5.79      7.48         0
02:30:03 AM         3      1746      4.17      5.79      7.48         0
02:30:04 AM         3      1740      4.17      5.79      7.48         1
02:30:05 AM         1      1719      4.15      5.76      7.46         0
02:30:06 AM         2      1724      4.15      5.76      7.46         0
02:30:07 AM         3      1723      4.15      5.76      7.46         0
02:30:08 AM         1      1720      4.15      5.76      7.46         0
02:30:09 AM        20      1723      4.15      5.76      7.46         0
02:30:10 AM         2      1720      4.14      5.73      7.44         0
02:30:11 AM        13      1739      4.14      5.73      7.44         0
02:30:12 AM         1      1738      4.14      5.73      7.44         0
02:30:13 AM         1      1737      4.14      5.73      7.44         0
02:30:14 AM         3      1727      4.14      5.73      7.44         0
02:30:15 AM         1      1719      4.13      5.70      7.42         0
02:30:16 AM         1      1719      4.13      5.70      7.42         0
02:30:17 AM         3      1723      4.13      5.70      7.42         0
02:30:18 AM         1      1723      4.13      5.70      7.42         0
02:30:19 AM         2      1719      4.13      5.70      7.42         0
02:30:20 AM         2      1721      4.04      5.66      7.40         0
02:30:21 AM         1      1718      4.04      5.66      7.40         0
02:30:22 AM         1      1723      4.04      5.66      7.40         0
02:30:23 AM         1      1720      4.04      5.66      7.40         0
02:30:24 AM         3      1724      4.04      5.66      7.40         0
02:30:25 AM         5      1720      4.43      5.71      7.41         0
02:30:26 AM         1      1720      4.43      5.71      7.41         0
02:30:27 AM         3      1721      4.43      5.71      7.41         0
02:30:28 AM         1      1720      4.43      5.71      7.41         0
02:30:29 AM         5      1719      4.43      5.71      7.41         0
02:30:30 AM         2      1720      4.40      5.68      7.39         1
02:30:31 AM         1      1718      4.40      5.68      7.39         0
02:30:32 AM         2      1719      4.40      5.68      7.39         0
02:30:33 AM        10      1722      4.40      5.68      7.39         0
02:30:34 AM         2      1720      4.40      5.68      7.39         0
02:30:35 AM         1      1719      4.21      5.62      7.36         0
02:30:36 AM         1      1721      4.21      5.62      7.36         0
02:30:37 AM         1      1718      4.21      5.62      7.36         0
02:30:38 AM         1      1717      4.21      5.62      7.36         0
02:30:39 AM        11      1717      4.21      5.62      7.36         0
02:30:40 AM         1      1717      3.95      5.54      7.33         0
02:30:41 AM         1      1740      3.95      5.54      7.33         0
02:30:42 AM         1      1739      3.95      5.54      7.33         0
02:30:43 AM         1      1739      3.95      5.54      7.33         0
02:30:44 AM         1      1723      3.95      5.54      7.33         0
02:30:45 AM         1      1721      3.71      5.47      7.29         0
02:30:46 AM         2      1724      3.71      5.47      7.29         0
02:30:47 AM         9      1722      3.71      5.47      7.29         0
02:30:48 AM         2      1722      3.71      5.47      7.29         0
02:30:49 AM         2      1721      3.71      5.47      7.29         0
02:30:50 AM         1      1722      3.50      5.39      7.26         0
02:30:51 AM         1      1721      3.50      5.39      7.26         0
02:30:52 AM         1      1721      3.50      5.39      7.26         0
02:30:53 AM        11      1726      3.50      5.39      7.26         0
02:30:54 AM         1      1721      3.50      5.39      7.26         0
02:30:55 AM         1      1721      3.38      5.34      7.23         0
02:30:56 AM         4      1721      3.38      5.34      7.23         0
02:30:57 AM         1      1722      3.38      5.34      7.23         0
02:30:58 AM         1      1735      3.38      5.34      7.23         0
02:30:59 AM        10      1739      3.38      5.34      7.23         0
02:31:00 AM         1      1729      3.19      5.27      7.19         0
02:31:01 AM         1      1728      3.19      5.27      7.19         0
02:31:02 AM         1      1732      3.19      5.27      7.19         0
02:31:03 AM         1      1731      3.19      5.27      7.19         0
02:31:04 AM         1      1729      3.19      5.27      7.19         0
02:31:05 AM         1      1728      3.01      5.19      7.16         0
02:31:06 AM         1      1730      3.01      5.19      7.16         0
02:31:07 AM         9      1750      3.01      5.19      7.16         0
02:31:08 AM         1      1749      3.01      5.19      7.16         0
02:31:09 AM        15      1735      3.01      5.19      7.16         0
02:31:10 AM         1      1741      2.93      5.14      7.13         0
02:31:11 AM         1      1739      2.93      5.14      7.13         0
02:31:12 AM         1      1740      2.93      5.14      7.13         0
02:31:13 AM         4      1740      2.93      5.14      7.13         0
02:31:14 AM         3      1739      2.93      5.14      7.13         0
02:31:15 AM        10      1740      2.93      5.14      7.13         0
02:31:16 AM         2      1742      3.58      5.24      7.15         0
02:31:17 AM         1      1738      3.58      5.24      7.15         0
02:31:18 AM         1      1739      3.58      5.24      7.15         0
02:31:19 AM         1      1741      3.58      5.24      7.15         0
02:31:20 AM         1      1738      3.58      5.24      7.15         0
02:31:21 AM        16      1741      3.45      5.18      7.13         0
02:31:22 AM         2      1740      3.45      5.18      7.13         0
02:31:23 AM         1      1740      3.45      5.18      7.13         0
02:31:24 AM         1      1737      3.45      5.18      7.13         0
02:31:25 AM         1      1739      3.45      5.18      7.13         0
02:31:26 AM         5      1738      3.33      5.13      7.10         0
02:31:27 AM         8      1738      3.33      5.13      7.10         0
02:31:28 AM         1      1738      3.33      5.13      7.10         0
02:31:29 AM         1      1738      3.33      5.13      7.10         0
02:31:30 AM         1      1738      3.33      5.13      7.10         0
02:31:31 AM         2      1738      3.31      5.10      7.08         0
02:31:32 AM         1      1744      3.31      5.10      7.08         0
02:31:33 AM         3      1740      3.31      5.10      7.08         0
02:31:34 AM         3      1747      3.31      5.10      7.08         0
02:31:35 AM         2      1739      3.31      5.10      7.08         0
02:31:36 AM         5      1741      3.20      5.04      7.05         1
02:31:37 AM         3      1763      3.20      5.04      7.05         0
02:31:38 AM         1      1762      3.20      5.04      7.05         0
02:31:39 AM        15      1746      3.20      5.04      7.05         0
02:31:40 AM         1      1744      3.20      5.04      7.05         0
02:31:41 AM         1      1746      3.35      5.04      7.04         0
02:31:42 AM         1      1746      3.35      5.04      7.04         0
02:31:43 AM         2      1748      3.35      5.04      7.04         0
02:31:44 AM        10      1746      3.35      5.04      7.04         0
02:31:45 AM         2      1743      3.35      5.04      7.04         0
02:31:46 AM         2      1747      3.16      4.98      7.00         0
02:31:47 AM         2      1744      3.16      4.98      7.00         0
02:31:48 AM         2      1743      3.16      4.98      7.00         0
02:31:49 AM         1      1746      3.16      4.98      7.00         0
02:31:50 AM         3      1744      3.16      4.98      7.00         0
02:31:51 AM         2      1745      2.98      4.91      6.97         0
02:31:52 AM         3      1743      2.98      4.91      6.97         0
02:31:53 AM         2      1744      2.98      4.91      6.97         0
02:31:54 AM         3      1740      2.98      4.91      6.97         0
02:31:55 AM         2      1740      2.98      4.91      6.97         0
02:31:56 AM         2      1742      2.99      4.88      6.95         0
02:31:57 AM         3      1742      2.99      4.88      6.95         0
02:31:58 AM         3      1731      2.99      4.88      6.95         0
02:31:59 AM         1      1733      2.99      4.88      6.95         0
02:32:00 AM         2      1731      2.99      4.88      6.95         0
02:32:01 AM         1      1732      2.99      4.85      6.93         0
02:32:02 AM         1      1730      2.99      4.85      6.93         0
02:32:03 AM         3      1749      2.99      4.85      6.93         0
02:32:04 AM         1      1748      2.99      4.85      6.93         0
02:32:05 AM         2      1748      2.99      4.85      6.93         0
02:32:06 AM         2      1731      2.83      4.78      6.90         0
02:32:07 AM         1      1732      2.83      4.78      6.90         0
02:32:08 AM        13      1730      2.83      4.78      6.90         0
02:32:09 AM         1      1729      2.83      4.78      6.90         0
02:32:10 AM         1      1726      2.83      4.78      6.90         0
02:32:11 AM         1      1724      2.68      4.72      6.87         0
02:32:12 AM         1      1725      2.68      4.72      6.87         0
02:32:13 AM         1      1727      2.68      4.72      6.87         0
02:32:14 AM         2      1724      2.68      4.72      6.87         0
02:32:15 AM         1      1727      2.68      4.72      6.87         0
02:32:16 AM         1      1726      2.63      4.67      6.84         0
02:32:17 AM         9      1725      2.63      4.67      6.84         0
02:32:18 AM         2      1727      2.63      4.67      6.84         0
02:32:19 AM         9      1725      2.63      4.67      6.84         0
02:32:20 AM         1      1725      2.63      4.67      6.84         0
02:32:21 AM         2      1723      2.50      4.61      6.81         0
02:32:22 AM         1      1725      2.50      4.61      6.81         0
02:32:23 AM         2      1735      2.50      4.61      6.81         0
02:32:24 AM         3      1730      2.50      4.61      6.81         0
02:32:25 AM         4      1728      2.50      4.61      6.81         0
02:32:26 AM         1      1725      2.70      4.62      6.80         0
02:32:27 AM        11      1725      2.70      4.62      6.80         0
02:32:28 AM         1      1727      2.70      4.62      6.80         0
02:32:29 AM         1      1724      2.70      4.62      6.80         0
02:32:30 AM         2      1748      2.70      4.62      6.80         0
02:32:31 AM        10      1745      2.96      4.64      6.79         0
02:32:32 AM         1      1745      2.96      4.64      6.79         0
02:32:33 AM         1      1728      2.96      4.64      6.79         0
02:32:34 AM         1      1728      2.96      4.64      6.79         0
02:32:35 AM         9      1727      2.96      4.64      6.79         0
02:32:36 AM         1      1727      3.45      4.72      6.81         0
02:32:37 AM         1      1730      3.45      4.72      6.81         0
02:32:38 AM         1      1731      3.45      4.72      6.81         0
02:32:39 AM         2      1728      3.45      4.72      6.81         0
02:32:40 AM         1      1727      3.45      4.72      6.81         0
02:32:41 AM         1      1732      3.25      4.65      6.77         0
02:32:42 AM         1      1729      3.25      4.65      6.77         0
02:32:43 AM         2      1730      3.25      4.65      6.77         0
02:32:44 AM         9      1732      3.25      4.65      6.77         0
02:32:45 AM         3      1728      3.25      4.65      6.77         0
02:32:46 AM         2      1732      3.07      4.59      6.74         0
02:32:47 AM         3      1733      3.07      4.59      6.74         0
02:32:48 AM         1      1729      3.07      4.59      6.74         0
02:32:49 AM         1      1729      3.07      4.59      6.74         0
02:32:50 AM         2      1730      3.07      4.59      6.74         0
02:32:51 AM         4      1752      2.98      4.55      6.72         0
02:32:52 AM         2      1748      2.98      4.55      6.72         0
02:32:53 AM         2      1749      2.98      4.55      6.72         0
02:32:54 AM         1      1733      2.98      4.55      6.72         0
02:32:55 AM         2      1729      2.98      4.55      6.72         0
02:32:56 AM         4      1732      2.82      4.49      6.69         0
02:32:57 AM         1      1747      2.82      4.49      6.69         0
02:32:58 AM         4      1749      2.82      4.49      6.69         0
02:32:59 AM         2      1747      2.82      4.49      6.69         0
02:33:00 AM         2      1747      2.82      4.49      6.69         0
02:33:01 AM         4      1746      2.68      4.43      6.66         0
02:33:02 AM         4      1745      2.68      4.43      6.66         0
02:33:03 AM         1      1745      2.68      4.43      6.66         0
02:33:04 AM         3      1742      2.68      4.43      6.66         0
02:33:05 AM        10      1751      2.68      4.43      6.66         0
02:33:06 AM         1      1751      3.26      4.52      6.67         0
02:33:07 AM         1      1757      3.26      4.52      6.67         0
02:33:08 AM         2      1753      3.26      4.52      6.67         0
02:33:09 AM         1      1734      3.26      4.52      6.67         0
02:33:10 AM         2      1736      3.26      4.52      6.67         0
02:33:11 AM         2      1736      3.32      4.52      6.66         0
02:33:12 AM         5      1752      3.32      4.52      6.66         0
02:33:13 AM         1      1734      3.32      4.52      6.66         0
02:33:14 AM         1      1734      3.32      4.52      6.66         0
02:33:15 AM         9      1733      3.32      4.52      6.66         0
02:33:16 AM         1      1733      3.78      4.59      6.67         0
02:33:17 AM         1      1735      3.78      4.59      6.67         0
02:33:18 AM         1      1756      3.78      4.59      6.67         0
02:33:19 AM         1      1754      3.78      4.59      6.67         0
02:33:20 AM         2      1755      3.78      4.59      6.67         0
02:33:21 AM        10      1735      3.80      4.58      6.66         0
02:33:22 AM         3      1736      3.80      4.58      6.66         0
02:33:23 AM         1      1735      3.80      4.58      6.66         0
02:33:24 AM         1      1735      3.80      4.58      6.66         0
02:33:25 AM         1      1736      3.80      4.58      6.66         0
02:33:26 AM         2      1736      3.57      4.52      6.63         0
02:33:27 AM         2      1736      3.57      4.52      6.63         0
02:33:28 AM         1      1739      3.57      4.52      6.63         0
02:33:29 AM         2      1735      3.57      4.52      6.63         0
02:33:30 AM        12      1736      3.57      4.52      6.63         0
02:33:31 AM         2      1739      4.33      4.66      6.66         0
02:33:32 AM        10      1740      4.33      4.66      6.66         0
02:33:33 AM         2      1737      4.33      4.66      6.66         0
02:33:34 AM         1      1736      4.33      4.66      6.66         0
02:33:35 AM         2      1737      4.33      4.66      6.66         0
02:33:36 AM         2      1735      4.38      4.67      6.65         0
02:33:37 AM         3      1737      4.38      4.67      6.65         1
02:33:38 AM        10      1737      4.38      4.67      6.65         0
02:33:39 AM         1      1736      4.38      4.67      6.65         0
02:33:40 AM        12      1738      4.38      4.67      6.65         0
02:33:41 AM         2      1737      4.91      4.77      6.67         0
02:33:42 AM         1      1737      4.91      4.77      6.67         0
02:33:43 AM         2      1741      4.91      4.77      6.67         0
02:33:44 AM         1      1741      4.91      4.77      6.67         0
02:33:45 AM         1      1736      4.91      4.77      6.67         0
02:33:46 AM        15      1740      4.84      4.76      6.66         0
02:33:47 AM         1      1760      4.84      4.76      6.66         0
02:33:48 AM         9      1751      4.84      4.76      6.66         0
02:33:49 AM         2      1742      4.84      4.76      6.66         0
02:33:50 AM         2      1733      4.84      4.76      6.66         0
02:33:51 AM         1      1735      4.69      4.73      6.64         0
02:33:52 AM         1      1733      4.69      4.73      6.64         0
02:33:53 AM         2      1733      4.69      4.73      6.64         0
02:33:54 AM         8      1733      4.69      4.73      6.64         0
02:33:55 AM         5      1735      4.69      4.73      6.64         0
02:33:56 AM         9      1731      4.64      4.72      6.63         0
02:33:57 AM         3      1733      4.64      4.72      6.63         0
02:33:58 AM         3      1737      4.64      4.72      6.63         0
02:33:59 AM         7      1736      4.64      4.72      6.63         1
02:34:00 AM         2      1732      4.64      4.72      6.63         0
02:34:01 AM         1      1731      5.07      4.81      6.64         0
02:34:02 AM         2      1735      5.07      4.81      6.64         0
02:34:03 AM         2      1734      5.07      4.81      6.64         0
02:34:04 AM         3      1731      5.07      4.81      6.64         0
02:34:05 AM         4      1731      5.07      4.81      6.64         0
02:34:06 AM         1      1730      4.90      4.78      6.62         0
02:34:07 AM         1      1731      4.90      4.78      6.62         0
02:34:08 AM         2      1731      4.90      4.78      6.62         0
02:34:09 AM         4      1731      4.90      4.78      6.62         0
02:34:10 AM         4      1733      4.90      4.78      6.62         0
02:34:11 AM         2      1729      4.75      4.75      6.60         0
02:34:12 AM        10      1735      4.75      4.75      6.60         0
02:34:13 AM         4      1731      4.75      4.75      6.60         0
02:34:14 AM         2      1731      4.75      4.75      6.60         0
02:34:15 AM         3      1733      4.75      4.75      6.60         0
02:34:16 AM         1      1730      4.93      4.78      6.61         0
02:34:17 AM         1      1731      4.93      4.78      6.61         0
02:34:18 AM         2      1738      4.93      4.78      6.61         0
02:34:19 AM         1      1753      4.93      4.78      6.61         0
02:34:20 AM        15      1751      4.93      4.78      6.61         0
02:34:21 AM         1      1734      4.77      4.75      6.59         0
02:34:22 AM        14      1736      4.77      4.75      6.59         0
02:34:23 AM         3      1736      4.77      4.75      6.59         0
02:34:24 AM         2      1736      4.77      4.75      6.59         0
02:34:25 AM         2      1736      4.77      4.75      6.59         0
02:34:26 AM         1      1737      4.79      4.76      6.58         0
02:34:27 AM         2      1738      4.79      4.76      6.58         0
02:34:28 AM         2      1737      4.79      4.76      6.58         0
02:34:29 AM         2      1734      4.79      4.76      6.58         0
02:34:30 AM         2      1733      4.79      4.76      6.58         0
02:34:31 AM         1      1738      4.65      4.73      6.56         0
02:34:32 AM         1      1735      4.65      4.73      6.56         0
02:34:33 AM         2      1736      4.65      4.73      6.56         0
02:34:34 AM         4      1749      4.65      4.73      6.56         0
02:34:35 AM         2      1735      4.65      4.73      6.56         0
02:34:36 AM         2      1733      4.52      4.70      6.54         0
02:34:37 AM         3      1734      4.52      4.70      6.54         0
02:34:38 AM         1      1735      4.52      4.70      6.54         0
02:34:39 AM         2      1736      4.52      4.70      6.54         0
02:34:40 AM         8      1734      4.52      4.70      6.54         0
02:34:41 AM         2      1736      4.72      4.74      6.54         0
02:34:42 AM         2      1741      4.72      4.74      6.54         0
02:34:43 AM         2      1739      4.72      4.74      6.54         0
02:34:44 AM         2      1735      4.72      4.74      6.54         0
02:34:45 AM         6      1766      4.72      4.74      6.54         0
02:34:46 AM         1      1753      4.66      4.73      6.53         0
02:34:47 AM         2      1757      4.66      4.73      6.53         0
02:34:48 AM         1      1735      4.66      4.73      6.53         0
02:34:49 AM         1      1737      4.66      4.73      6.53         0
02:34:50 AM         2      1737      4.66      4.73      6.53         0
02:34:51 AM         2      1735      4.77      4.75      6.53         0
02:34:52 AM        13      1737      4.77      4.75      6.53         0
02:34:53 AM         2      1735      4.77      4.75      6.53         0
02:34:54 AM         4      1735      4.77      4.75      6.53         0
02:34:55 AM         2      1734      4.77      4.75      6.53         0
02:34:56 AM         1      1734      4.94      4.79      6.53         0
02:34:57 AM         1      1735      4.94      4.79      6.53         0
02:34:58 AM         2      1743      4.94      4.79      6.53         0
02:34:59 AM         2      1734      4.94      4.79      6.53         0
02:35:00 AM         2      1734      4.94      4.79      6.53         0
02:35:01 AM         1      1736      4.95      4.79      6.52         0
02:35:02 AM         3      1734      4.95      4.79      6.52         0
02:35:03 AM         2      1733      4.95      4.79      6.52         0
02:35:04 AM         1      1733      4.95      4.79      6.52         0
02:35:05 AM         9      1730      4.95      4.79      6.52         0
02:35:06 AM         3      1730      5.35      4.88      6.54         0
02:35:07 AM         2      1731      5.35      4.88      6.54         0
02:35:08 AM         1      1731      5.35      4.88      6.54         0
02:35:09 AM         5      1733      5.35      4.88      6.54         0
02:35:10 AM         2      1731      5.35      4.88      6.54         0
02:35:11 AM        12      1730      5.49      4.91      6.54         0
02:35:12 AM         2      1735      5.49      4.91      6.54         0
02:35:13 AM         1      1734      5.49      4.91      6.54         0
02:35:14 AM         1      1731      5.49      4.91      6.54         0
02:35:15 AM         1      1730      5.49      4.91      6.54         0
02:35:16 AM         3      1733      5.53      4.93      6.54         0
02:35:17 AM        11      1754      5.53      4.93      6.54         0
02:35:18 AM         2      1751      5.53      4.93      6.54         0
02:35:19 AM        23      1734      5.53      4.93      6.54         0
02:35:20 AM         1      1735      5.53      4.93      6.54         0
02:35:21 AM         3      1732      5.25      4.88      6.52         0
02:35:22 AM         3      1733      5.25      4.88      6.52         0
02:35:23 AM         3      1734      5.25      4.88      6.52         0
02:35:24 AM         1      1734      5.25      4.88      6.52         0
02:35:25 AM         3      1734      5.25      4.88      6.52         0
02:35:26 AM         1      1735      4.98      4.83      6.49         0
02:35:27 AM         1      1734      4.98      4.83      6.49         0
02:35:28 AM         1      1737      4.98      4.83      6.49         1
02:35:29 AM         1      1734      4.98      4.83      6.49         0
02:35:30 AM         2      1733      4.98      4.83      6.49         0
02:35:31 AM         2      1737      5.79      5.00      6.54         0
02:35:32 AM         1      1736      5.79      5.00      6.54         0
02:35:33 AM         4      1735      5.79      5.00      6.54         1
02:35:34 AM        13      1734      5.79      5.00      6.54         0
02:35:35 AM         2      1731      5.79      5.00      6.54         0
02:35:36 AM         9      1731      5.48      4.95      6.51         0
02:35:37 AM         4      1732      5.48      4.95      6.51         1
02:35:38 AM         1      1732      5.48      4.95      6.51         0
02:35:39 AM         1      1731      5.48      4.95      6.51         0
02:35:40 AM         2      1733      5.48      4.95      6.51         0
02:35:41 AM         1      1733      5.20      4.90      6.49         0
02:35:42 AM         1      1733      5.20      4.90      6.49         0
02:35:43 AM         3      1766      5.20      4.90      6.49         0
02:35:44 AM         1      1752      5.20      4.90      6.49         0
02:35:45 AM         2      1751      5.20      4.90      6.49         0
02:35:46 AM         1      1734      5.35      4.94      6.49         0
02:35:47 AM         4      1736      5.35      4.94      6.49         0
02:35:48 AM         9      1747      5.35      4.94      6.49         0
02:35:49 AM         9      1731      5.35      4.94      6.49         0
02:35:50 AM         2      1731      5.35      4.94      6.49         0
02:35:51 AM         2      1734      5.24      4.92      6.48         0
02:35:52 AM         3      1732      5.24      4.92      6.48         0
02:35:53 AM         5      1739      5.24      4.92      6.48         0
02:35:54 AM         1      1731      5.24      4.92      6.48         0
02:35:55 AM         2      1729      5.24      4.92      6.48         0
02:35:56 AM         1      1732      5.14      4.91      6.46         0
02:35:57 AM         1      1731      5.14      4.91      6.46         0
02:35:58 AM         2      1731      5.14      4.91      6.46         0
02:35:59 AM         3      1732      5.14      4.91      6.46         0
02:36:00 AM         2      1730      5.14      4.91      6.46         0
02:36:01 AM         1      1727      4.89      4.86      6.44         0
02:36:02 AM         1      1728      4.89      4.86      6.44         0
02:36:03 AM         3      1731      4.89      4.86      6.44         0
02:36:04 AM         5      1727      4.89      4.86      6.44         0
02:36:05 AM         1      1727      4.89      4.86      6.44         0
02:36:06 AM        10      1727      5.54      4.99      6.47         0
02:36:07 AM         1      1728      5.54      4.99      6.47         0
02:36:08 AM         1      1731      5.54      4.99      6.47         0
02:36:09 AM         1      1731      5.54      4.99      6.47         0
02:36:10 AM         2      1728      5.54      4.99      6.47         0
